customer_id,week,effective_archetype,week_ite,j_curve_ratio,scratch_velocity,accumulation_slope,expired_cashback_fraction,wallet_end_rs,time_to_expiry_at_conversion,coupon_contribution_ratio,weekly_sessions,weekly_orders,weekly_revenue_rs,cashback_applied_rs
C01919,7,hunter,0.5771,0.8445,0.4286,4.3143,0.0957,85.0,1.0,0.1009,15.44,1,842.3,85.0
C01919,8,hunter,0.5368,2.4267,0.4286,-10.3429,0.0476,200.0,0.0,0.2709,25.91,1,738.4,200.0
C01920,1,accidental_saver,0.0943,1.6108,0.4286,4.0,0.0,200.0,1.0,0.3974,25.46,1,503.3,200.0
C01920,2,accidental_saver,0.1223,1.5434,0.4286,9.8286,0.0112,176.0,3.0,0.2649,24.68,1,664.44,176.0
C01920,3,accidental_saver,0.1233,1.1137,0.3333,-2.5,0.0,69.0,3.0,0.0648,13.93,1,1065.43,69.0
C01920,4,accidental_saver,0.121,1.1136,0.4286,-7.4,0.1302,167.0,0.0,0.2738,23.38,1,609.84,167.0
C01920,5,accidental_saver,0.107,1.2131,0.5,1.7143,0.0,58.0,4.0,0.0718,21.19,1,807.56,58.0
C01920,6,accidental_saver,0.1108,1.3715,0.3333,8.0,0.0,111.0,1.0,0.2588,21.7,1,428.85,111.0
C01920,7,accidental_saver,0.1163,1.1347,0.5,3.9714,0.0,163.0,0.0,0.1725,13.91,1,944.89,163.0
C01920,8,accidental_saver,0.1242,2.5256,0.4286,-0.7,0.2764,89.0,1.0,0.1794,21.02,1,495.96,89.0
C01921,1,sure_thing,0.032,0.6243,1.0,-0.0,0.0,10.0,6.0,0.0084,23.5,1,1184.84,10.0
C01921,2,sure_thing,0.0252,0.5238,0.75,-6.8,0.0,60.0,6.0,0.0658,22.01,1,911.17,60.0
C01921,3,sure_thing,0.021,0.8073,0.6,18.1,0.0,140.0,5.0,0.1423,16.4,1,983.5,140.0
C01921,4,sure_thing,0.0335,0.4649,1.0,-14.5,0.0,45.0,6.0,0.0381,17.83,1,1180.0,45.0
C01921,5,sure_thing,0.0399,0.4455,0.75,8.6,0.0,36.0,5.0,0.0357,19.22,1,1008.76,36.0
C01921,6,sure_thing,0.0224,0.4432,0.6,4.4,0.0,56.0,6.0,0.0535,23.12,1,1047.16,56.0
C01921,7,sure_thing,0.0126,0.8072,0.6,-4.8,0.0,78.0,6.0,0.0805,17.38,1,968.88,78.0
C01921,8,sure_thing,0.0145,0.7019,0.75,-8.7,0.0,41.0,6.0,0.0452,12.93,1,906.71,41.0
C01922,1,accidental_saver,0.3096,1.8938,0.4286,-3.1429,0.0,200.0,0.0,0.2492,20.7,1,802.72,200.0
C01922,2,accidental_saver,0.32,0.7395,0.6667,-5.5,0.0,58.0,2.0,0.0945,30.43,1,613.92,58.0
C01922,3,accidental_saver,0.3177,0.6374,0.4286,5.7,0.0729,89.0,1.0,0.1141,18.95,1,780.14,89.0
C01922,4,accidental_saver,0.306,0.6474,0.6667,0.5,0.0,39.0,1.0,0.0579,17.2,1,674.13,39.0
C01922,5,accidental_saver,0.3066,2.1059,0.4286,-7.8,0.0,200.0,0.0,0.3121,27.55,1,640.8,200.0
C01922,6,accidental_saver,0.3107,1.5945,0.4286,4.2143,0.0,200.0,2.0,0.2728,31.37,1,733.22,200.0
C01922,7,accidental_saver,0.3174,2.2567,0.4286,4.3429,0.0698,200.0,0.0,0.2184,28.04,1,915.93,200.0
C01922,8,accidental_saver,0.3036,3.6419,0.4286,10.5143,0.018,164.0,2.0,0.2113,19.1,1,776.28,164.0
C01923,1,sure_thing,0.0321,0.2084,0.75,0.2,0.0,38.0,6.0,0.0336,22.59,1,1129.48,38.0
C01923,2,sure_thing,0.0153,0.2992,0.6,10.6,0.0,109.0,6.0,0.1537,19.92,1,709.36,109.0
C01923,3,sure_thing,0.0215,1.1138,0.25,14.5,0.0,157.0,1.0,0.2707,27.7,1,580.06,157.0
C01923,4,sure_thing,0.0177,0.4887,1.0,3.5,0.0,35.0,6.0,0.0275,27.54,1,1273.51,35.0
C01923,5,sure_thing,0.0353,0.3178,1.0,17.0,0.0,89.0,3.0,0.0745,14.79,1,1193.93,89.0
C01923,6,sure_thing,0.0374,0.2443,1.0,9.0,0.0,51.0,6.0,0.0389,20.91,1,1310.96,51.0
C01923,7,sure_thing,0.0431,0.3753,1.0,6.0,0.0,31.0,3.0,0.0287,19.06,1,1078.86,31.0
C01923,8,sure_thing,0.0351,0.1596,1.0,-22.5,0.0,86.0,2.0,0.1878,19.95,1,457.88,86.0
C01924,1,sure_thing,0.0494,0.4204,0.6,-3.9,0.0,81.0,6.0,0.0917,20.87,1,883.58,81.0
C01924,2,sure_thing,0.0406,0.0924,1.0,-15.0,0.0,70.0,6.0,0.0645,15.44,1,1084.75,70.0
C01924,3,sure_thing,0.0323,0.2275,0.6,0.4,0.0,102.0,6.0,0.1035,26.82,1,985.1,102.0
C01924,4,sure_thing,0.0337,1.1099,0.6,2.4,0.0,98.0,6.0,0.1122,9.2,1,873.12,98.0
C01924,5,sure_thing,0.0436,0.4364,0.6,2.2,0.0,84.0,6.0,0.081,20.88,1,1036.61,84.0
C01924,6,sure_thing,0.0351,0.0443,0.75,3.9,0.0,83.0,6.0,0.1308,8.25,1,634.52,83.0
C01924,7,sure_thing,0.0312,1.0139,0.6,7.5,0.0,200.0,5.0,0.1445,18.64,1,1384.01,200.0
C01924,8,sure_thing,0.0495,0.1058,0.6,1.5,0.0,29.0,5.0,0.0318,15.62,1,911.75,29.0
C01925,1,sure_thing,0.0472,1.3981,0.6,10.6,0.0,120.0,4.0,0.123,19.3,1,975.99,120.0
C01925,2,sure_thing,0.0405,1.3943,0.3333,-48.5,0.0,113.0,3.0,0.1246,15.48,1,907.13,113.0
C01925,3,sure_thing,0.0596,0.39,0.25,3.6,0.0,40.0,1.0,0.0553,19.04,1,723.55,40.0
C01925,4,sure_thing,0.0331,1.713,0.75,0.5,0.0,43.0,6.0,0.0445,9.7,1,966.2,43.0
C01925,5,sure_thing,0.0379,0.1685,1.0,5.5,0.0,41.0,6.0,0.0535,20.92,1,766.11,41.0
C01925,6,sure_thing,0.0404,2.8985,0.5,-11.6,0.0,114.0,4.0,0.1429,22.54,1,797.89,114.0
C01925,7,sure_thing,0.0413,0.4387,0.6,1.9,0.0,61.0,5.0,0.0534,21.44,1,1142.11,61.0
C01925,8,sure_thing,0.0469,0.5735,0.6,-1.5,0.0,67.0,3.0,0.3608,24.42,1,185.7,67.0
C01926,1,sure_thing,0.0461,0.439,0.6,-10.8,0.0,90.0,6.0,0.0916,19.34,1,982.77,90.0
C01926,2,sure_thing,0.0346,2.9432,0.3333,4.5,0.0,63.0,3.0,0.0649,14.03,1,970.1,63.0
C01926,3,sure_thing,0.0491,0.5401,0.6,0.1,0.0,42.0,6.0,0.0586,25.86,1,716.6,42.0
C01926,4,sure_thing,0.0434,1.8049,0.6,-8.6,0.0,124.0,6.0,0.1866,16.72,1,664.61,124.0
C01926,5,sure_thing,0.0378,0.0631,0.75,-1.5,0.0,37.0,6.0,0.0414,19.69,1,893.78,37.0
C01926,6,sure_thing,0.0379,1.0044,0.25,-10.7,0.0,101.0,1.0,0.1264,23.26,1,799.15,101.0
C01926,7,sure_thing,0.034,0.8203,0.6,0.1,0.0,121.0,1.0,0.1729,14.23,1,699.67,121.0
C01926,8,sure_thing,0.0451,0.8322,1.0,-7.0,0.0,64.0,6.0,0.0783,17.88,1,817.81,64.0
C01927,1,accidental_saver,0.2419,0.8589,0.6667,16.5,0.0,108.0,1.0,0.1584,13.36,1,681.97,108.0
C01927,2,accidental_saver,0.2304,1.9733,0.6667,-15.5,0.0,70.0,3.0,0.2008,19.41,1,348.57,70.0
C01927,3,accidental_saver,0.2423,1.0994,0.25,4.1,0.0,47.0,4.0,0.082,12.4,1,573.29,47.0
C01927,4,accidental_saver,0.2287,0.5674,0.6667,-13.5,0.0,43.0,,0.0,18.31,0,0.0,0.0
C01927,5,accidental_saver,0.2392,1.4271,0.3333,-1.2286,0.0,155.0,,0.0,15.75,0,0.0,0.0
C01927,6,accidental_saver,0.2471,1.2575,0.3333,-0.1429,0.0,157.0,4.0,0.1874,14.23,1,837.98,157.0
C01927,7,accidental_saver,0.2356,1.4209,0.4,6.3,0.0,144.0,,0.0,22.05,0,0.0,0.0
C01927,8,accidental_saver,0.2451,0.8691,0.6667,7.0,0.0,40.0,3.0,0.0812,14.81,1,492.78,40.0
C01928,1,sure_thing,0.0148,0.2933,1.0,2.0,0.0,15.0,6.0,0.0116,20.14,1,1292.21,15.0
C01928,2,sure_thing,0.0139,0.4053,0.6,-2.4,0.0,67.0,6.0,0.051,23.36,1,1314.33,67.0
C01928,3,sure_thing,0.0044,0.5988,1.0,15.0,0.0,43.0,6.0,0.0435,20.13,1,988.16,43.0
C01928,4,sure_thing,0.0167,0.0253,0.75,-1.5,0.0,55.0,5.0,0.0532,13.65,1,1033.01,55.0
C01928,5,sure_thing,0.012,0.2625,0.6,8.9,0.0,73.0,6.0,0.0674,20.07,1,1083.84,73.0
C01928,6,sure_thing,0.0072,0.3093,0.75,-7.7,0.0,145.0,4.0,0.2134,21.76,1,679.63,145.0
C01928,7,sure_thing,0.001,1.5751,0.4,-3.0,0.0,116.0,2.0,0.2035,18.87,1,570.04,116.0
C01928,8,sure_thing,0.015,0.6204,0.6,-0.6,0.0,38.0,3.0,0.046,14.52,1,826.37,38.0
C01929,1,accidental_saver,0.0552,0.618,0.25,0.0,0.0,150.0,2.0,0.1534,12.63,1,977.93,150.0
C01929,2,accidental_saver,0.0507,0.6022,0.6,11.4,0.0,119.0,,0.0,13.9,0,0.0,0.0
C01929,3,accidental_saver,0.06,0.2727,0.5,-14.7,0.0,137.0,1.0,0.1947,12.46,1,703.56,137.0
C01929,4,accidental_saver,0.0552,0.9211,0.3333,-13.0,0.0,200.0,2.0,0.2309,22.25,1,866.32,200.0
C01929,5,accidental_saver,0.0501,0.7269,0.5,5.9,0.0,125.0,,0.0,22.19,0,0.0,0.0
C01929,6,accidental_saver,0.0622,1.4497,0.5,6.6,0.0,60.0,1.0,0.1126,13.7,1,532.8,60.0
C01929,7,accidental_saver,0.0496,2.3892,0.3333,-4.1714,0.0,200.0,3.0,0.3323,20.48,1,601.89,200.0
C01929,8,accidental_saver,0.0547,0.7941,0.25,6.3,0.0,105.0,2.0,0.173,16.69,1,606.78,105.0
C01930,1,accidental_saver,0.1529,1.5858,0.4286,9.7,0.0,200.0,0.0,0.3911,19.26,1,511.39,200.0
C01930,2,accidental_saver,0.1843,2.6969,0.4286,18.8,0.0446,150.0,1.0,0.1399,18.64,1,1072.38,150.0
C01930,3,accidental_saver,0.1497,1.1624,0.6,8.8,0.0,179.0,,0.0,27.55,0,0.0,0.0
C01930,4,accidental_saver,0.1598,0.1796,0.4286,7.7143,0.0196,200.0,0.0,0.1723,13.48,1,1160.59,200.0
C01930,5,accidental_saver,0.1755,0.8929,0.4286,-0.7,0.0,200.0,0.0,0.6028,17.33,1,331.81,200.0
C01930,6,accidental_saver,0.1773,0.871,0.4286,5.0857,0.0071,140.0,0.0,0.155,22.87,1,903.13,140.0
C01930,7,accidental_saver,0.162,0.5299,0.3333,13.0,0.0,116.0,2.0,0.2196,23.48,1,528.17,116.0
C01930,8,accidental_saver,0.1788,0.3592,0.5,-4.8,0.0,100.0,0.0,0.1429,17.0,1,699.55,100.0
C01931,1,accidental_saver,0.2914,1.0133,0.25,-7.8,0.0,106.0,2.0,0.1774,21.51,1,597.61,106.0
C01931,2,accidental_saver,0.2786,1.667,0.3333,3.0,0.0,84.0,1.0,0.1509,13.97,1,556.59,84.0
C01931,3,accidental_saver,0.2724,1.7397,0.4,-8.0,0.0,145.0,2.0,0.4083,17.54,1,355.11,145.0
C01931,4,accidental_saver,0.2723,1.9213,0.4,-2.9,0.0,80.0,,0.0,13.74,0,0.0,0.0
C01931,5,accidental_saver,0.275,1.1996,0.3333,-9.0,0.0,125.0,1.0,0.2787,16.56,1,448.45,125.0
C01931,6,accidental_saver,0.287,1.7486,0.3333,-2.0857,0.0,83.0,1.0,0.1965,21.02,1,422.38,83.0
C01931,7,accidental_saver,0.2746,0.5877,0.5,2.6,0.0,165.0,,0.0,19.65,0,0.0,0.0
C01931,8,accidental_saver,0.2853,1.1416,0.5,-0.8,0.0,44.0,4.0,0.05,17.76,1,880.18,44.0
C01932,1,hunter,0.488,1.0006,0.4286,5.0,0.0,200.0,0.0,0.2676,15.21,1,747.5,200.0
C01932,2,hunter,0.4644,1.3289,0.5,6.5429,0.0,123.0,2.0,0.2828,15.52,1,435.01,123.0
C01932,3,hunter,0.4415,1.4731,0.25,3.6,0.0,74.0,1.0,0.1065,19.39,1,694.79,74.0
C01932,4,hunter,0.4635,1.1193,0.4286,-5.5,0.0291,200.0,0.0,0.3672,24.93,1,544.66,200.0
C01932,5,hunter,0.504,0.0531,0.4286,-2.4286,0.1131,149.0,0.0,0.1526,12.79,1,976.71,149.0
C01932,6,hunter,0.5568,1.491,0.4286,1.2,0.2296,104.0,0.0,0.1086,31.77,1,957.99,104.0
C01932,7,hunter,0.5542,1.2256,0.4286,-0.4643,0.0,101.0,0.0,0.224,18.76,1,450.97,101.0
C01932,8,hunter,0.5491,0.529,0.0,-4.0,0.0,29.0,,0.0,11.93,0,0.0,0.0
C01933,1,hunter,0.4658,0.7234,0.4286,-3.8571,0.0,200.0,0.0,0.2658,20.69,1,752.57,200.0
C01933,2,hunter,0.5251,1.1303,0.4286,0.1143,0.0063,158.0,0.0,0.191,28.09,1,827.27,158.0
C01933,3,hunter,0.4866,2.3892,0.4286,1.0,0.0856,171.0,0.0,0.2446,33.55,1,699.02,171.0
C01933,4,hunter,0.5325,1.0251,0.4286,8.5,0.0,196.0,0.0,0.2179,33.56,1,899.51,196.0
C01933,5,hunter,0.5163,5.3408,0.4286,-0.3929,0.0,200.0,1.0,0.4234,35.62,1,472.42,200.0
C01933,6,hunter,0.5548,3.8214,0.4286,-2.1,0.0595,174.0,0.0,0.2724,21.86,1,638.7,174.0
C01933,7,hunter,0.5302,1.4813,0.4286,4.2857,0.0,200.0,0.0,0.3525,26.19,1,567.32,200.0
C01933,8,hunter,0.5266,1.662,0.4286,-3.4,0.1031,200.0,1.0,0.2187,21.27,1,914.46,200.0
C01934,1,accidental_saver,0.0939,2.8249,0.4286,-0.4571,0.0,200.0,0.0,0.3591,29.45,1,556.9,200.0
C01934,2,accidental_saver,0.1067,1.0679,0.5,6.2286,0.0,200.0,1.0,0.4266,28.5,1,468.85,200.0
C01934,3,accidental_saver,0.0952,0.8891,0.5,9.4,0.0,178.0,4.0,0.2833,22.28,1,628.25,178.0
C01934,4,accidental_saver,0.1089,2.802,0.4286,-1.8571,0.0066,151.0,1.0,0.153,24.59,1,986.67,151.0
C01934,5,accidental_saver,0.1057,1.5899,0.4,1.5,0.0,85.0,3.0,0.1014,9.64,1,838.35,85.0
C01934,6,accidental_saver,0.1237,2.0712,0.4286,8.0,0.0566,200.0,0.0,0.2621,29.39,1,762.99,200.0
C01934,7,accidental_saver,0.0967,2.004,0.5,-22.1,0.0,133.0,,0.0,28.49,0,0.0,0.0
C01934,8,accidental_saver,0.098,1.8969,0.2,-7.8,0.0,81.0,,0.0,18.49,0,0.0,0.0
C01935,1,sure_thing,0.0261,0.8146,0.25,8.1,0.0,101.0,4.0,0.1933,20.96,1,522.37,101.0
C01935,2,sure_thing,0.0314,0.4398,0.75,-9.4,0.0,74.0,6.0,0.0899,21.49,1,823.21,74.0
C01935,3,sure_thing,0.0423,0.7087,0.3333,-1.2571,0.0,130.0,1.0,0.1864,23.54,1,697.54,130.0
C01935,4,sure_thing,0.0192,0.2705,0.6,3.8,0.0,53.0,6.0,0.0431,16.79,1,1229.08,53.0
C01935,5,sure_thing,0.0365,0.2912,0.6,-0.5,0.0,61.0,6.0,0.1364,13.83,1,447.33,61.0
C01935,6,sure_thing,0.0302,0.0,0.75,-7.0,0.0,60.0,6.0,0.0472,11.14,1,1272.21,60.0
C01935,7,sure_thing,0.0359,1.6367,0.25,-19.4,0.0,116.0,2.0,0.1381,14.33,1,840.17,116.0
C01935,8,sure_thing,0.0377,0.8442,0.75,5.7,0.0,39.0,6.0,0.0547,22.08,1,713.5,39.0
C01936,1,accidental_saver,0.1105,0.6502,0.3333,-7.1143,0.0,141.0,3.0,0.1699,14.88,1,829.71,141.0
C01936,2,accidental_saver,0.1187,0.8246,0.25,-0.4,0.0,158.0,2.0,0.1895,20.82,1,833.65,158.0
C01936,3,accidental_saver,0.1156,1.7602,0.5,-11.1,0.0,65.0,2.0,0.0865,20.67,1,751.26,65.0
C01936,4,accidental_saver,0.1106,2.1207,0.4286,-24.4,0.0148,200.0,0.0,0.2069,29.79,1,966.54,200.0
C01936,5,accidental_saver,0.1091,0.0261,0.5,4.9,0.0,43.0,3.0,0.0505,18.39,1,851.53,43.0
C01936,6,accidental_saver,0.1067,3.8546,0.5,9.9,0.0,95.0,2.0,0.1508,12.55,1,629.82,95.0
C01936,7,accidental_saver,0.1265,0.6457,0.5,-1.6571,0.0,110.0,1.0,0.1604,17.06,1,685.87,110.0
C01936,8,accidental_saver,0.0917,1.7452,0.4286,-19.1,0.0,200.0,3.0,0.2413,16.19,1,828.89,200.0
C01937,1,accidental_saver,0.1285,3.9492,0.5,-10.3429,0.0,200.0,4.0,0.2508,18.68,1,797.4,200.0
C01937,2,accidental_saver,0.1329,1.053,0.5,-4.7,0.0,155.0,2.0,0.1913,31.73,1,810.37,155.0
C01937,3,accidental_saver,0.13,1.5291,0.5,-4.6,0.0,74.0,1.0,0.091,22.06,1,813.01,74.0
C01937,4,accidental_saver,0.1127,1.6449,0.5,0.5,0.0,159.0,3.0,0.1737,21.53,1,915.41,159.0
C01937,5,accidental_saver,0.1432,0.7043,0.2,-8.8,0.0,116.0,1.0,0.1865,18.49,1,622.12,116.0
C01937,6,accidental_saver,0.1116,1.0772,0.5,-2.8,0.0,58.0,1.0,0.0922,18.24,1,628.76,58.0
C01937,7,accidental_saver,0.1334,0.6322,0.3333,-5.5,0.0,105.0,1.0,0.1676,12.26,1,626.64,105.0
C01937,8,accidental_saver,0.1375,0.8652,0.5,-0.7714,0.0,153.0,1.0,0.2401,19.44,1,637.35,153.0
C01938,1,sure_thing,0.036,0.6297,1.0,-14.5,0.0,51.0,6.0,0.0543,11.1,1,938.76,51.0
C01938,2,sure_thing,0.0325,0.6915,0.75,-1.2,0.0,52.0,5.0,0.0715,18.66,1,727.29,52.0
C01938,3,sure_thing,0.0233,1.1079,0.3333,-7.0,0.0,23.0,4.0,0.0391,19.81,1,588.13,23.0
C01938,4,sure_thing,0.0266,0.3727,0.6,10.6,0.0,118.0,6.0,0.1233,13.98,1,957.24,118.0
C01938,5,sure_thing,0.0317,0.4031,0.6,-0.8,0.0,81.0,6.0,0.1101,17.87,1,735.97,81.0
C01938,6,sure_thing,0.0586,0.0,0.75,1.5,0.0,61.0,5.0,0.0748,12.57,1,815.94,61.0
C01938,7,sure_thing,0.0565,0.8386,0.6,-2.1,0.0,95.0,5.0,0.0885,18.07,1,1073.01,95.0
C01938,8,sure_thing,0.0594,0.1831,0.6,7.7,0.0,69.0,4.0,0.0824,11.02,1,837.2,69.0
C01939,1,sure_thing,0.0256,0.5595,0.75,-5.3,0.0,89.0,6.0,0.1212,17.7,1,734.34,89.0
C01939,2,sure_thing,0.0161,0.7129,1.0,2.5,0.0,21.0,5.0,0.0309,25.14,1,679.28,21.0
C01939,3,sure_thing,0.0065,0.6506,0.6,5.7,0.0,99.0,6.0,0.0954,12.69,1,1037.25,99.0
C01939,4,sure_thing,0.0247,0.1617,1.0,-14.0,0.0,62.0,5.0,0.0527,23.48,1,1176.57,62.0
C01939,5,sure_thing,0.03,0.384,0.6,5.7,0.0,79.0,5.0,0.1014,16.94,1,779.12,79.0
C01939,6,sure_thing,0.001,1.3114,0.6,10.5,0.0,82.0,6.0,0.0693,14.87,1,1183.16,82.0
C01939,7,sure_thing,0.011,0.6246,1.0,-23.5,0.0,80.0,5.0,0.0758,17.38,1,1055.0,80.0
C01939,8,sure_thing,0.0158,1.7882,0.6,-0.7,0.0,51.0,6.0,0.0709,14.78,1,719.16,51.0
C01940,1,sure_thing,0.0311,0.2257,0.75,-4.0,0.0,46.0,6.0,0.0654,10.02,1,703.36,46.0
C01940,2,sure_thing,0.0273,0.8914,1.0,12.5,0.0,113.0,5.0,0.102,8.83,1,1108.34,113.0
C01940,3,sure_thing,0.0277,0.8177,1.0,9.5,0.0,52.0,6.0,0.051,11.64,1,1018.82,52.0
C01940,4,sure_thing,0.0227,0.612,0.6,0.1,0.0,51.0,5.0,0.0498,21.37,1,1024.67,51.0
C01940,5,sure_thing,0.0223,0.8827,0.75,6.7,0.0,97.0,6.0,0.1293,19.66,1,750.03,97.0
C01940,6,sure_thing,0.0299,0.4359,0.75,0.8,0.0,18.0,5.0,0.021,20.88,1,855.24,18.0
C01940,7,sure_thing,0.0264,0.589,1.0,0.5,0.0,27.0,5.0,0.0288,24.08,1,936.98,27.0
C01940,8,sure_thing,0.0354,0.2974,0.75,-1.5,0.0,45.0,6.0,0.0369,17.71,1,1218.75,45.0
C01941,1,accidental_saver,0.0792,1.0323,0.25,3.7,0.0,65.0,4.0,0.0986,27.8,1,659.04,65.0
C01941,2,accidental_saver,0.101,1.1353,0.5,-5.5,0.0,153.0,2.0,0.2735,11.37,1,559.33,153.0
C01941,3,accidental_saver,0.0889,1.608,0.5,4.1714,0.0,146.0,4.0,0.2996,28.61,1,487.29,146.0
C01941,4,accidental_saver,0.0968,0.517,0.5,-0.8857,0.0,99.0,3.0,0.4558,11.18,1,217.2,99.0
C01941,5,accidental_saver,0.101,1.7068,0.5,-0.8,0.0,120.0,,0.0,20.56,0,0.0,0.0
C01941,6,accidental_saver,0.108,1.1523,0.25,-4.1,0.0,67.0,2.0,0.0953,15.23,1,703.29,67.0
C01941,7,accidental_saver,0.105,0.7032,0.3333,49.5,0.0,120.0,1.0,0.1623,8.3,1,739.22,120.0
C01941,8,accidental_saver,0.1018,0.3191,0.2,-0.6,0.0,135.0,4.0,0.143,19.07,1,944.25,135.0
C01942,1,sure_thing,0.0176,0.1854,0.6,4.7,0.0,63.0,5.0,0.0474,25.38,1,1329.12,63.0
C01942,2,sure_thing,0.0247,0.7609,0.6,-9.3,0.0,94.0,6.0,0.0888,10.15,1,1059.14,94.0
C01942,3,sure_thing,0.0277,0.449,0.6,0.3,0.0,47.0,6.0,0.0453,18.58,1,1036.6,47.0
C01942,4,sure_thing,0.0379,0.1672,0.75,0.1,0.0,167.0,6.0,0.1548,21.78,1,1078.86,167.0
C01942,5,sure_thing,0.0278,0.4316,0.6,0.5,0.0,90.0,6.0,0.1614,21.32,1,557.5,90.0
C01942,6,sure_thing,0.0303,0.4496,0.75,-8.4,0.0,124.0,5.0,0.1409,15.86,1,880.32,124.0
C01942,7,sure_thing,0.0354,0.2547,1.0,2.0,0.0,11.0,5.0,0.0115,16.8,1,960.4,11.0
C01942,8,sure_thing,0.0345,1.0223,1.0,-0.0,0.0,50.0,5.0,0.0502,19.17,1,996.17,50.0
C01943,1,sure_thing,0.0692,0.4076,0.6,-8.0,0.0,124.0,5.0,0.1087,21.12,1,1141.25,124.0
C01943,2,sure_thing,0.0453,0.0,1.0,-0.5,0.0,36.0,6.0,0.0409,15.67,1,880.74,36.0
C01943,3,sure_thing,0.0623,0.9251,0.75,4.6,0.0,52.0,6.0,0.049,24.14,1,1061.82,52.0
C01943,4,sure_thing,0.0609,0.5861,0.6,6.5,0.0,102.0,6.0,0.1307,22.15,1,780.4,102.0
C01943,5,sure_thing,0.0518,0.642,0.75,-4.6,0.0,30.0,6.0,0.0431,17.81,1,696.53,30.0
C01943,6,sure_thing,0.061,0.2451,1.0,-1.5,0.0,60.0,6.0,0.0692,19.47,1,867.03,60.0
C01943,7,sure_thing,0.0661,0.408,1.0,0.5,0.0,91.0,6.0,0.138,16.1,1,659.58,91.0
C01943,8,sure_thing,0.0809,0.4511,0.6,4.1,0.0,62.0,6.0,0.0862,19.54,1,718.91,62.0
C01944,1,hunter,0.4596,1.904,0.4286,4.0571,0.0781,118.0,1.0,0.1998,24.27,1,590.57,118.0
C01944,2,hunter,0.4612,1.2957,0.5,-0.9,0.0,41.0,,0.0,18.91,0,0.0,0.0
C01944,3,hunter,0.4948,0.6112,0.4286,1.9,0.1014,62.0,0.0,0.1005,11.12,1,616.82,62.0
C01944,4,hunter,0.5102,1.4541,0.5,1.4286,0.0,104.0,3.0,0.1856,17.16,1,560.27,104.0
C01944,5,hunter,0.5249,1.7735,0.4286,2.1,0.1351,64.0,0.0,0.0694,20.97,1,922.49,64.0
C01944,6,hunter,0.5159,0.8391,0.5,1.6,0.0,154.0,4.0,0.2296,22.18,1,670.68,154.0
C01944,7,hunter,0.523,1.5287,0.4286,7.6,0.0,200.0,0.0,0.2713,22.2,1,737.14,200.0
C01944,8,hunter,0.5277,0.6906,0.5,-3.3,0.0,61.0,1.0,0.0978,22.08,1,623.68,61.0
C01945,1,hunter,0.4553,2.1574,0.4286,-3.8,0.0196,200.0,1.0,0.3317,23.17,1,603.03,200.0
C01945,2,hunter,0.4585,1.4613,0.4286,-3.3,0.2991,75.0,0.0,0.0979,23.36,1,766.26,75.0
C01945,3,hunter,0.5071,2.177,0.4286,-0.1,0.1966,94.0,0.0,0.1614,20.82,1,582.29,94.0
C01945,4,hunter,0.5198,1.9684,0.4286,-21.8,0.0741,200.0,1.0,0.3946,23.35,1,506.87,200.0
C01945,5,hunter,0.5159,2.6222,0.4286,6.8571,0.0244,200.0,1.0,0.2586,16.49,1,773.25,200.0
C01945,6,hunter,0.5622,0.8754,0.4286,-1.9643,0.0,200.0,0.0,0.2528,14.39,1,791.03,200.0
C01945,7,hunter,0.5556,3.0206,0.4286,-3.9,0.0741,200.0,1.0,0.2475,25.19,1,808.23,200.0
C01945,8,hunter,0.5564,1.0939,0.4286,14.2,0.0,200.0,0.0,0.2887,32.68,1,692.79,200.0
C01946,1,sure_thing,0.0723,0.1256,0.75,1.7,0.0,71.0,6.0,0.0746,14.14,1,952.32,71.0
C01946,2,sure_thing,0.0796,0.1451,0.6,-13.0,0.0,200.0,,0.0,12.76,0,0.0,0.0
C01946,3,sure_thing,0.0724,0.16,1.0,9.5,0.0,53.0,6.0,0.0414,22.25,1,1280.42,53.0
C01946,4,sure_thing,0.0786,0.4659,0.6,2.2,0.0,63.0,5.0,0.0657,16.8,1,958.85,63.0
C01946,5,sure_thing,0.057,0.346,0.75,-8.4,0.0,60.0,5.0,0.0491,22.59,1,1222.03,60.0
C01946,6,sure_thing,0.082,0.9161,1.0,-8.5,0.0,41.0,6.0,0.1223,19.76,1,335.25,41.0
C01946,7,sure_thing,0.0788,0.3366,1.0,15.0,0.0,119.0,5.0,0.1766,16.04,1,673.96,119.0
C01946,8,sure_thing,0.0878,0.115,0.5,-4.6,0.0,44.0,1.0,0.0697,17.38,1,631.05,44.0
C01947,1,hunter,0.5096,0.5478,0.4286,-1.2571,0.0099,200.0,0.0,0.2274,17.94,1,879.36,200.0
C01947,2,hunter,0.4952,1.2767,0.4286,7.2143,0.0,200.0,1.0,0.2753,15.88,1,726.55,200.0
C01947,3,hunter,0.5237,1.1552,0.4286,7.2,0.1164,167.0,0.0,0.1445,8.28,1,1155.71,167.0
C01947,4,hunter,0.4972,2.9245,0.4286,0.7429,0.0495,96.0,0.0,0.1163,28.57,1,825.41,96.0
C01947,5,hunter,0.527,1.3427,0.4286,1.2,0.0868,200.0,1.0,0.3298,22.68,1,606.52,200.0
C01947,6,hunter,0.5293,1.7608,0.4286,0.0286,0.006,167.0,1.0,0.2085,26.09,1,800.85,167.0
