customer_id,week,true_archetype,effective_archetype,week_ite,drifted
C01507,2,accidental_saver,accidental_saver,0.2693,0
C01507,3,accidental_saver,accidental_saver,0.2576,0
C01507,4,accidental_saver,accidental_saver,0.2671,0
C01507,5,accidental_saver,accidental_saver,0.269,0
C01507,6,accidental_saver,accidental_saver,0.2812,0
C01507,7,accidental_saver,accidental_saver,0.2845,0
C01507,8,accidental_saver,accidental_saver,0.263,0
C01508,1,sure_thing,sure_thing,0.0091,0
C01508,2,sure_thing,sure_thing,0.0259,0
C01508,3,sure_thing,sure_thing,0.0202,0
C01508,4,sure_thing,sure_thing,0.0083,0
C01508,5,sure_thing,sure_thing,0.0056,0
C01508,6,sure_thing,sure_thing,0.0134,0
C01508,7,sure_thing,sure_thing,0.0087,0
C01508,8,sure_thing,sure_thing,0.0085,0
C01509,1,hunter,hunter,0.4707,0
C01509,2,hunter,hunter,0.5067,0
C01509,3,hunter,hunter,0.4785,0
C01509,4,hunter,hunter,0.5037,0
C01509,5,hunter,hunter,0.5375,0
C01509,6,hunter,hunter,0.5702,0
C01509,7,hunter,hunter,0.5494,0
C01509,8,hunter,hunter,0.5344,0
C01510,1,sure_thing,sure_thing,0.048,0
C01510,2,sure_thing,sure_thing,0.0508,0
C01510,3,sure_thing,sure_thing,0.0294,0
C01510,4,sure_thing,sure_thing,0.0508,0
C01510,5,sure_thing,sure_thing,0.0391,0
C01510,6,sure_thing,sure_thing,0.0437,0
C01510,7,sure_thing,sure_thing,0.0464,0
C01510,8,sure_thing,sure_thing,0.05,0
C01511,1,sure_thing,sure_thing,0.0329,0
C01511,2,sure_thing,sure_thing,0.0366,0
C01511,3,sure_thing,sure_thing,0.037,0
C01511,4,sure_thing,sure_thing,0.047,0
C01511,5,sure_thing,sure_thing,0.0328,0
C01511,6,sure_thing,sure_thing,0.0366,0
C01511,7,sure_thing,sure_thing,0.0191,0
C01511,8,sure_thing,sure_thing,0.0447,0
C01512,1,accidental_saver,accidental_saver,0.2149,0
C01512,2,accidental_saver,accidental_saver,0.2078,0
C01512,3,accidental_saver,accidental_saver,0.2033,0
C01512,4,accidental_saver,accidental_saver,0.2097,0
C01512,5,accidental_saver,accidental_saver,0.1902,0
C01512,6,accidental_saver,accidental_saver,0.2139,0
C01512,7,accidental_saver,accidental_saver,0.191,0
C01512,8,accidental_saver,accidental_saver,0.2044,0
C01513,1,hunter,hunter,0.466,0
C01513,2,hunter,hunter,0.4926,0
C01513,3,hunter,hunter,0.5066,0
C01513,4,hunter,hunter,0.5401,0
C01513,5,hunter,hunter,0.521,0
C01513,6,hunter,hunter,0.572,0
C01513,7,hunter,hunter,0.5958,0
C01513,8,hunter,hunter,0.6041,0
C01514,1,hunter,hunter,0.5054,0
C01514,2,hunter,hunter,0.4871,0
C01514,3,hunter,hunter,0.5218,0
C01514,4,hunter,hunter,0.5438,0
C01514,5,hunter,hunter,0.5207,0
C01514,6,hunter,hunter,0.5589,0
C01514,7,hunter,hunter,0.5349,0
C01514,8,hunter,hunter,0.5774,0
C01515,1,sure_thing,sure_thing,0.0403,0
C01515,2,sure_thing,sure_thing,0.0354,0
C01515,3,sure_thing,sure_thing,0.0307,0
C01515,4,sure_thing,sure_thing,0.049,0
C01515,5,sure_thing,sure_thing,0.036,0
C01515,6,sure_thing,sure_thing,0.0283,0
C01515,7,sure_thing,sure_thing,0.0258,0
C01515,8,sure_thing,sure_thing,0.0251,0
C01516,1,sure_thing,sure_thing,0.0552,0
C01516,2,sure_thing,sure_thing,0.0606,0
C01516,3,sure_thing,sure_thing,0.0663,0
C01516,4,sure_thing,sure_thing,0.0801,0
C01516,5,sure_thing,sure_thing,0.0624,0
C01516,6,sure_thing,sure_thing,0.0319,0
C01516,7,sure_thing,sure_thing,0.0585,0
C01516,8,sure_thing,sure_thing,0.0601,0
C01517,1,hunter,hunter,0.4559,0
C01517,2,hunter,hunter,0.4821,0
C01517,3,hunter,hunter,0.4476,0
C01517,4,hunter,hunter,0.4828,0
C01517,5,hunter,hunter,0.5062,0
C01517,6,hunter,hunter,0.5213,0
C01517,7,hunter,hunter,0.5279,0
C01517,8,hunter,hunter,0.5685,0
C01518,1,sure_thing,sure_thing,0.0331,0
C01518,2,sure_thing,sure_thing,0.011,0
C01518,3,sure_thing,sure_thing,0.0225,0
C01518,4,sure_thing,sure_thing,0.0236,0
C01518,5,sure_thing,sure_thing,0.0187,0
C01518,6,sure_thing,sure_thing,0.0142,0
C01518,7,sure_thing,sure_thing,0.0151,0
C01518,8,sure_thing,sure_thing,0.0184,0
C01519,1,sure_thing,sure_thing,0.0612,0
C01519,2,sure_thing,sure_thing,0.0627,0
C01519,3,sure_thing,sure_thing,0.0584,0
C01519,4,sure_thing,sure_thing,0.0694,0
C01519,5,sure_thing,sure_thing,0.0447,0
C01519,6,sure_thing,sure_thing,0.0705,0
C01519,7,sure_thing,sure_thing,0.0554,0
C01519,8,sure_thing,sure_thing,0.0489,0
C01520,1,sure_thing,sure_thing,0.0678,0
C01520,2,sure_thing,sure_thing,0.0588,0
C01520,3,sure_thing,sure_thing,0.0567,0
C01520,4,sure_thing,sure_thing,0.054,0
C01520,5,sure_thing,sure_thing,0.0576,0
C01520,6,sure_thing,sure_thing,0.0458,0
C01520,7,sure_thing,sure_thing,0.056,0
C01520,8,sure_thing,sure_thing,0.048,0
C01521,1,accidental_saver,accidental_saver,0.229,0
C01521,2,accidental_saver,accidental_saver,0.2112,0
C01521,3,accidental_saver,accidental_saver,0.248,0
C01521,4,accidental_saver,accidental_saver,0.2384,0
C01521,5,accidental_saver,accidental_saver,0.2387,0
C01521,6,accidental_saver,accidental_saver,0.2389,0
C01521,7,accidental_saver,accidental_saver,0.2364,0
C01521,8,accidental_saver,accidental_saver,0.25,0
C01522,1,hunter,hunter,0.4672,0
C01522,2,hunter,hunter,0.4957,0
C01522,3,hunter,hunter,0.5006,0
C01522,4,hunter,hunter,0.5159,0
C01522,5,hunter,hunter,0.5065,0
C01522,6,hunter,hunter,0.5488,0
C01522,7,hunter,hunter,0.5644,0
C01522,8,hunter,hunter,0.5592,0
C01523,1,hunter,hunter,0.4271,0
C01523,2,hunter,hunter,0.4959,0
C01523,3,hunter,hunter,0.4697,0
C01523,4,hunter,hunter,0.5123,0
C01523,5,hunter,hunter,0.5428,0
C01523,6,hunter,hunter,0.5183,0
C01523,7,hunter,hunter,0.5537,0
C01523,8,hunter,hunter,0.5547,0
C01524,1,accidental_saver,accidental_saver,0.0526,0
C01524,2,accidental_saver,accidental_saver,0.0701,0
C01524,3,accidental_saver,accidental_saver,0.0693,0
C01524,4,accidental_saver,accidental_saver,0.0471,0
C01524,5,accidental_saver,accidental_saver,0.0482,0
C01524,6,accidental_saver,accidental_saver,0.0643,0
C01524,7,accidental_saver,accidental_saver,0.064,0
C01524,8,accidental_saver,accidental_saver,0.0632,0
C01525,1,sure_thing,sure_thing,0.0904,0
C01525,2,sure_thing,sure_thing,0.0922,0
C01525,3,sure_thing,sure_thing,0.0882,0
C01525,4,sure_thing,sure_thing,0.1124,0
C01525,5,sure_thing,sure_thing,0.1059,0
C01525,6,sure_thing,sure_thing,0.1067,0
C01525,7,sure_thing,sure_thing,0.1142,0
C01525,8,sure_thing,sure_thing,0.1071,0
C01526,1,sure_thing,sure_thing,0.0266,0
C01526,2,sure_thing,sure_thing,0.0414,0
C01526,3,sure_thing,sure_thing,0.0267,0
C01526,4,sure_thing,sure_thing,0.0103,0
C01526,5,sure_thing,sure_thing,0.0117,0
C01526,6,sure_thing,sure_thing,0.0204,0
C01526,7,sure_thing,sure_thing,0.027,0
C01526,8,sure_thing,sure_thing,0.0231,0
C01527,1,accidental_saver,accidental_saver,0.1138,0
C01527,2,accidental_saver,accidental_saver,0.0968,0
C01527,3,accidental_saver,accidental_saver,0.1126,0
C01527,4,accidental_saver,accidental_saver,0.0996,0
C01527,5,accidental_saver,accidental_saver,0.0776,0
C01527,6,accidental_saver,accidental_saver,0.1027,0
C01527,7,accidental_saver,accidental_saver,0.1005,0
C01527,8,accidental_saver,accidental_saver,0.0964,0
C01528,1,sure_thing,sure_thing,0.0434,0
C01528,2,sure_thing,sure_thing,0.0563,0
C01528,3,sure_thing,sure_thing,0.053,0
C01528,4,sure_thing,sure_thing,0.047,0
C01528,5,sure_thing,sure_thing,0.066,0
C01528,6,sure_thing,sure_thing,0.052,0
C01528,7,sure_thing,sure_thing,0.0436,0
C01528,8,sure_thing,sure_thing,0.0456,0
C01529,1,sure_thing,sure_thing,0.0428,0
C01529,2,sure_thing,sure_thing,0.0486,0
C01529,3,sure_thing,sure_thing,0.0272,0
C01529,4,sure_thing,sure_thing,0.0447,0
C01529,5,sure_thing,sure_thing,0.0254,0
C01529,6,sure_thing,sure_thing,0.0493,0
C01529,7,sure_thing,sure_thing,0.0376,0
C01529,8,sure_thing,sure_thing,0.0455,0
C01530,1,sure_thing,sure_thing,0.0498,0
C01530,2,sure_thing,sure_thing,0.0381,0
C01530,3,sure_thing,sure_thing,0.0403,0
C01530,4,sure_thing,sure_thing,0.046,0
C01530,5,sure_thing,sure_thing,0.0504,0
C01530,6,sure_thing,sure_thing,0.0545,0
C01530,7,sure_thing,sure_thing,0.0451,0
C01530,8,sure_thing,sure_thing,0.0508,0
C01531,1,sure_thing,sure_thing,0.001,0
C01531,2,sure_thing,sure_thing,0.001,0
C01531,3,sure_thing,sure_thing,0.0031,0
C01531,4,sure_thing,sure_thing,0.0283,0
C01531,5,sure_thing,sure_thing,0.0133,0
C01531,6,sure_thing,sure_thing,0.0257,0
C01531,7,sure_thing,sure_thing,0.0087,0
C01531,8,sure_thing,sure_thing,0.001,0
C01532,1,accidental_saver,accidental_saver,0.2531,0
C01532,2,accidental_saver,accidental_saver,0.2491,0
C01532,3,accidental_saver,accidental_saver,0.2322,0
C01532,4,accidental_saver,accidental_saver,0.247,0
C01532,5,accidental_saver,accidental_saver,0.2387,0
C01532,6,accidental_saver,accidental_saver,0.2516,0
C01532,7,accidental_saver,accidental_saver,0.2556,0
C01532,8,accidental_saver,accidental_saver,0.2598,0
C01533,1,accidental_saver,accidental_saver,0.1999,0
C01533,2,accidental_saver,accidental_saver,0.197,0
C01533,3,accidental_saver,accidental_saver,0.1645,0
C01533,4,accidental_saver,accidental_saver,0.194,0
C01533,5,accidental_saver,accidental_saver,0.2013,0
C01533,6,accidental_saver,accidental_saver,0.1804,0
C01533,7,accidental_saver,accidental_saver,0.1887,0
C01533,8,accidental_saver,accidental_saver,0.1738,0
C01534,1,sure_thing,sure_thing,0.0634,0
C01534,2,sure_thing,sure_thing,0.088,0
C01534,3,sure_thing,sure_thing,0.0728,0
C01534,4,sure_thing,sure_thing,0.0897,0
C01534,5,sure_thing,sure_thing,0.0785,0
C01534,6,sure_thing,sure_thing,0.0675,0
C01534,7,sure_thing,sure_thing,0.0816,0
C01534,8,sure_thing,sure_thing,0.076,0
C01535,1,accidental_saver,accidental_saver,0.1526,0
C01535,2,accidental_saver,accidental_saver,0.1364,0
C01535,3,accidental_saver,accidental_saver,0.1398,0
C01535,4,accidental_saver,accidental_saver,0.119,0
C01535,5,accidental_saver,accidental_saver,0.1355,0
C01535,6,accidental_saver,accidental_saver,0.1392,0
C01535,7,accidental_saver,accidental_saver,0.1223,0
C01535,8,accidental_saver,accidental_saver,0.1322,0
C01536,1,hunter,hunter,0.4997,0
C01536,2,hunter,hunter,0.4624,0
C01536,3,hunter,hunter,0.4912,0
C01536,4,hunter,hunter,0.5097,0
C01536,5,hunter,hunter,0.5209,0
C01536,6,hunter,hunter,0.5595,0
C01536,7,hunter,hunter,0.5679,0
C01536,8,hunter,hunter,0.5876,0
C01537,1,hunter,hunter,0.4783,0
C01537,2,hunter,hunter,0.5046,0
C01537,3,hunter,hunter,0.5361,0
C01537,4,hunter,hunter,0.5223,0
C01537,5,hunter,hunter,0.563,0
C01537,6,hunter,hunter,0.5076,0
C01537,7,hunter,hunter,0.5555,0
C01537,8,hunter,hunter,0.5747,0
C01538,1,hunter,hunter,0.4866,0
C01538,2,hunter,hunter,0.4858,0
C01538,3,hunter,hunter,0.4976,0
C01538,4,hunter,hunter,0.5181,0
C01538,5,hunter,hunter,0.5025,0
C01538,6,hunter,hunter,0.5169,0
C01538,7,hunter,hunter,0.5547,0
C01538,8,hunter,hunter,0.5472,0
C01539,1,accidental_saver,accidental_saver,0.1726,0
C01539,2,accidental_saver,accidental_saver,0.184,0
C01539,3,accidental_saver,accidental_saver,0.1701,0
C01539,4,accidental_saver,accidental_saver,0.158,0
C01539,5,accidental_saver,accidental_saver,0.1689,0
C01539,6,accidental_saver,accidental_saver,0.1607,0
C01539,7,accidental_saver,accidental_saver,0.1606,0
C01539,8,accidental_saver,accidental_saver,0.1703,0
C01540,1,hunter,hunter,0.4605,0
C01540,2,hunter,hunter,0.4533,0
C01540,3,hunter,hunter,0.4654,0
C01540,4,hunter,hunter,0.528,0
C01540,5,hunter,hunter,0.5361,0
C01540,6,hunter,hunter,0.5518,0
C01540,7,hunter,hunter,0.5199,0
C01540,8,hunter,hunter,0.5211,0
C01541,1,sure_thing,sure_thing,0.0281,0
C01541,2,sure_thing,sure_thing,0.0236,0
C01541,3,sure_thing,sure_thing,0.031,0
C01541,4,sure_thing,sure_thing,0.0271,0
C01541,5,sure_thing,sure_thing,0.0216,0
C01541,6,sure_thing,sure_thing,0.0179,0
C01541,7,sure_thing,sure_thing,0.0436,0
C01541,8,sure_thing,sure_thing,0.04,0
C01542,1,sure_thing,sure_thing,0.0498,0
C01542,2,sure_thing,sure_thing,0.0577,0
C01542,3,sure_thing,sure_thing,0.0588,0
C01542,4,sure_thing,sure_thing,0.0365,0
C01542,5,sure_thing,sure_thing,0.0561,0
C01542,6,sure_thing,sure_thing,0.0556,0
C01542,7,sure_thing,sure_thing,0.0481,0
C01542,8,sure_thing,sure_thing,0.0746,0
C01543,1,sure_thing,sure_thing,0.0216,0
C01543,2,sure_thing,sure_thing,0.0073,0
C01543,3,sure_thing,sure_thing,0.001,0
C01543,4,sure_thing,sure_thing,0.0041,0
C01543,5,sure_thing,sure_thing,0.0097,0
C01543,6,sure_thing,sure_thing,0.0023,0
C01543,7,sure_thing,sure_thing,0.011,0
C01543,8,sure_thing,sure_thing,0.0299,0
C01544,1,accidental_saver,accidental_saver,0.1388,0
C01544,2,accidental_saver,accidental_saver,0.1574,0
C01544,3,accidental_saver,accidental_saver,0.1296,0
C01544,4,accidental_saver,accidental_saver,0.1508,0
C01544,5,accidental_saver,accidental_saver,0.149,0
C01544,6,accidental_saver,accidental_saver,0.1373,0
C01544,7,accidental_saver,accidental_saver,0.151,0
C01544,8,accidental_saver,accidental_saver,0.1417,0
C01545,1,sure_thing,sure_thing,0.0638,0
C01545,2,sure_thing,sure_thing,0.0738,0
C01545,3,sure_thing,sure_thing,0.0719,0
C01545,4,sure_thing,sure_thing,0.0586,0
C01545,5,sure_thing,sure_thing,0.0652,0
C01545,6,sure_thing,sure_thing,0.0862,0
C01545,7,sure_thing,sure_thing,0.0623,0
C01545,8,sure_thing,sure_thing,0.0766,0
C01546,1,sure_thing,sure_thing,0.0625,0
C01546,2,sure_thing,sure_thing,0.0334,0
C01546,3,sure_thing,sure_thing,0.0303,0
C01546,4,sure_thing,sure_thing,0.0637,0
C01546,5,sure_thing,sure_thing,0.0575,0
C01546,6,sure_thing,sure_thing,0.0482,0
C01546,7,sure_thing,sure_thing,0.0564,0
C01546,8,sure_thing,sure_thing,0.0308,0
C01547,1,hunter,hunter,0.4247,0
C01547,2,hunter,hunter,0.4854,0
C01547,3,hunter,hunter,0.4624,0
C01547,4,hunter,hunter,0.5182,0
C01547,5,hunter,hunter,0.5201,0
C01547,6,hunter,hunter,0.5539,0
C01547,7,hunter,hunter,0.5694,0
C01547,8,hunter,hunter,0.5602,0
C01548,1,sure_thing,sure_thing,0.0514,0
C01548,2,sure_thing,sure_thing,0.02,0
C01548,3,sure_thing,sure_thing,0.0501,0
C01548,4,sure_thing,sure_thing,0.031,0
C01548,5,sure_thing,sure_thing,0.0353,0
C01548,6,sure_thing,sure_thing,0.0236,0
C01548,7,sure_thing,sure_thing,0.0351,0
C01548,8,sure_thing,sure_thing,0.0434,0
C01549,1,sure_thing,sure_thing,0.0326,0
C01549,2,sure_thing,sure_thing,0.0195,0
C01549,3,sure_thing,sure_thing,0.0293,0
C01549,4,sure_thing,sure_thing,0.0215,0
C01549,5,sure_thing,sure_thing,0.0272,0
C01549,6,sure_thing,sure_thing,0.0391,0
C01549,7,sure_thing,sure_thing,0.0462,0
C01549,8,sure_thing,sure_thing,0.0399,0
C01550,1,sure_thing,sure_thing,0.0291,0
C01550,2,sure_thing,sure_thing,0.0488,0
C01550,3,sure_thing,sure_thing,0.0457,0
C01550,4,sure_thing,sure_thing,0.029,0
C01550,5,sure_thing,sure_thing,0.0453,0
C01550,6,sure_thing,sure_thing,0.0258,0
C01550,7,sure_thing,sure_thing,0.0216,0
C01550,8,sure_thing,sure_thing,0.0265,0
C01551,1,accidental_saver,accidental_saver,0.3057,0
C01551,2,accidental_saver,accidental_saver,0.2899,0
C01551,3,accidental_saver,accidental_saver,0.2983,0
C01551,4,accidental_saver,accidental_saver,0.2935,0
C01551,5,accidental_saver,accidental_saver,0.2967,0
C01551,6,accidental_saver,accidental_saver,0.3005,0
C01551,7,accidental_saver,accidental_saver,0.2907,0
C01551,8,accidental_saver,accidental_saver,0.2851,0
C01552,1,sure_thing,sure_thing,0.0615,0
C01552,2,sure_thing,sure_thing,0.0498,0
C01552,3,sure_thing,sure_thing,0.0747,0
C01552,4,sure_thing,sure_thing,0.0469,0
C01552,5,sure_thing,sure_thing,0.0853,0
C01552,6,sure_thing,sure_thing,0.0348,0
C01552,7,sure_thing,sure_thing,0.0599,0
C01552,8,sure_thing,sure_thing,0.0562,0
C01553,1,sure_thing,sure_thing,0.0518,0
C01553,2,sure_thing,sure_thing,0.0635,0
C01553,3,sure_thing,sure_thing,0.0505,0
C01553,4,sure_thing,sure_thing,0.0627,0
C01553,5,sure_thing,sure_thing,0.0415,0
C01553,6,sure_thing,sure_thing,0.061,0
C01553,7,sure_thing,sure_thing,0.043,0
C01553,8,sure_thing,sure_thing,0.0661,0
C01554,1,sure_thing,sure_thing,0.0949,0
C01554,2,sure_thing,sure_thing,0.0715,0
C01554,3,sure_thing,sure_thing,0.0755,0
C01554,4,sure_thing,sure_thing,0.0651,0
C01554,5,sure_thing,sure_thing,0.0661,0
C01554,6,sure_thing,sure_thing,0.0696,0
C01554,7,sure_thing,sure_thing,0.0598,0
C01554,8,sure_thing,sure_thing,0.0759,0
C01555,1,hunter,hunter,0.4916,0
C01555,2,hunter,hunter,0.5007,0
C01555,3,hunter,hunter,0.516,0
C01555,4,hunter,hunter,0.5173,0
C01555,5,hunter,hunter,0.5312,0
C01555,6,hunter,hunter,0.5345,0
C01555,7,hunter,hunter,0.5422,0
C01555,8,hunter,hunter,0.5998,0
C01556,1,hunter,hunter,0.4539,0
C01556,2,hunter,hunter,0.5086,0
C01556,3,hunter,hunter,0.5097,0
C01556,4,hunter,hunter,0.4937,0
C01556,5,hunter,hunter,0.5208,0
C01556,6,hunter,hunter,0.5345,0
C01556,7,hunter,hunter,0.5543,0
C01556,8,hunter,hunter,0.5562,0
C01557,1,accidental_saver,accidental_saver,0.2053,0
C01557,2,accidental_saver,accidental_saver,0.2054,0
C01557,3,accidental_saver,accidental_saver,0.1903,0
C01557,4,accidental_saver,accidental_saver,0.2123,0
C01557,5,accidental_saver,accidental_saver,0.1859,0
C01557,6,accidental_saver,accidental_saver,0.1902,0
C01557,7,accidental_saver,hunter,0.5176,1
C01557,8,accidental_saver,hunter,0.5388,1
C01558,1,accidental_saver,accidental_saver,0.202,0
C01558,2,accidental_saver,accidental_saver,0.2089,0
C01558,3,accidental_saver,accidental_saver,0.1932,0
C01558,4,accidental_saver,accidental_saver,0.2092,0
C01558,5,accidental_saver,accidental_saver,0.2177,0
C01558,6,accidental_saver,accidental_saver,0.2033,0
C01558,7,accidental_saver,accidental_saver,0.2031,0
C01558,8,accidental_saver,accidental_saver,0.2011,0
C01559,1,hunter,hunter,0.5089,0
C01559,2,hunter,hunter,0.4926,0
C01559,3,hunter,hunter,0.5059,0
C01559,4,hunter,hunter,0.4648,0
C01559,5,hunter,hunter,0.4951,0
C01559,6,hunter,hunter,0.524,0
C01559,7,hunter,hunter,0.5521,0
C01559,8,hunter,hunter,0.5528,0
C01560,1,hunter,hunter,0.4647,0
C01560,2,hunter,hunter,0.458,0
C01560,3,hunter,hunter,0.4393,0
C01560,4,hunter,hunter,0.5066,0
C01560,5,hunter,hunter,0.51,0
C01560,6,hunter,hunter,0.5154,0
C01560,7,hunter,hunter,0.545,0
C01560,8,hunter,hunter,0.5397,0
C01561,1,accidental_saver,accidental_saver,0.0489,0
C01561,2,accidental_saver,accidental_saver,0.0324,0
C01561,3,accidental_saver,accidental_saver,0.0297,0
C01561,4,accidental_saver,accidental_saver,0.0393,0
C01561,5,accidental_saver,accidental_saver,0.0271,0
C01561,6,accidental_saver,accidental_saver,0.0424,0
C01561,7,accidental_saver,accidental_saver,0.0455,0
C01561,8,accidental_saver,accidental_saver,0.0291,0
C01562,1,hunter,hunter,0.5335,0
C01562,2,hunter,hunter,0.504,0
C01562,3,hunter,hunter,0.5364,0
C01562,4,hunter,hunter,0.5244,0
C01562,5,hunter,hunter,0.5168,0
C01562,6,hunter,hunter,0.4953,0
C01562,7,hunter,hunter,0.5318,0
C01562,8,hunter,hunter,0.5838,0
C01563,1,hunter,hunter,0.4786,0
C01563,2,hunter,hunter,0.466,0
C01563,3,hunter,hunter,0.4883,0
C01563,4,hunter,hunter,0.4842,0
C01563,5,hunter,hunter,0.5139,0
C01563,6,hunter,hunter,0.5384,0
C01563,7,hunter,hunter,0.5387,0
C01563,8,hunter,hunter,0.5445,0
C01564,1,hunter,hunter,0.4736,0
C01564,2,hunter,hunter,0.48,0
C01564,3,hunter,hunter,0.4828,0
C01564,4,hunter,hunter,0.4802,0
C01564,5,hunter,hunter,0.4703,0
C01564,6,hunter,hunter,0.538,0
C01564,7,hunter,hunter,0.5659,0
C01564,8,hunter,hunter,0.583,0
C01565,1,accidental_saver,accidental_saver,0.0902,0
C01565,2,accidental_saver,accidental_saver,0.0891,0
C01565,3,accidental_saver,accidental_saver,0.0932,0
C01565,4,accidental_saver,accidental_saver,0.0934,0
C01565,5,accidental_saver,accidental_saver,0.1094,0
C01565,6,accidental_saver,accidental_saver,0.0939,0
C01565,7,accidental_saver,accidental_saver,0.0984,0
C01565,8,accidental_saver,accidental_saver,0.0952,0
C01566,1,sure_thing,sure_thing,0.0433,0
C01566,2,sure_thing,sure_thing,0.0474,0
C01566,3,sure_thing,sure_thing,0.0521,0
C01566,4,sure_thing,sure_thing,0.0497,0
C01566,5,sure_thing,sure_thing,0.0519,0
C01566,6,sure_thing,sure_thing,0.0417,0
C01566,7,sure_thing,sure_thing,0.0419,0
C01566,8,sure_thing,sure_thing,0.053,0
C01567,1,sure_thing,sure_thing,0.0421,0
C01567,2,sure_thing,sure_thing,0.0521,0
C01567,3,sure_thing,sure_thing,0.037,0
C01567,4,sure_thing,sure_thing,0.0419,0
C01567,5,sure_thing,sure_thing,0.0641,0
C01567,6,sure_thing,sure_thing,0.0416,0
C01567,7,sure_thing,sure_thing,0.0508,0
C01567,8,sure_thing,sure_thing,0.0286,0
C01568,1,accidental_saver,accidental_saver,0.2072,0
C01568,2,accidental_saver,accidental_saver,0.2109,0
C01568,3,accidental_saver,accidental_saver,0.2138,0
C01568,4,accidental_saver,accidental_saver,0.197,0
C01568,5,accidental_saver,accidental_saver,0.1968,0
C01568,6,accidental_saver,accidental_saver,0.2019,0
C01568,7,accidental_saver,accidental_saver,0.192,0
C01568,8,accidental_saver,accidental_saver,0.1979,0
C01569,1,accidental_saver,accidental_saver,0.0986,0
C01569,2,accidental_saver,accidental_saver,0.0969,0
C01569,3,accidental_saver,accidental_saver,0.1081,0
C01569,4,accidental_saver,accidental_saver,0.1061,0
C01569,5,accidental_saver,accidental_saver,0.0956,0
C01569,6,accidental_saver,accidental_saver,0.0901,0
C01569,7,accidental_saver,accidental_saver,0.1131,0
C01569,8,accidental_saver,accidental_saver,0.0951,0
C01570,1,sure_thing,sure_thing,0.0221,0
C01570,2,sure_thing,sure_thing,0.0173,0
C01570,3,sure_thing,sure_thing,0.0262,0
C01570,4,sure_thing,sure_thing,0.0037,0
C01570,5,sure_thing,sure_thing,0.0249,0
C01570,6,sure_thing,sure_thing,0.0139,0
C01570,7,sure_thing,sure_thing,0.0116,0
C01570,8,sure_thing,sure_thing,0.0291,0
C01571,1,accidental_saver,accidental_saver,0.188,0
C01571,2,accidental_saver,accidental_saver,0.1953,0
C01571,3,accidental_saver,accidental_saver,0.1679,0
C01571,4,accidental_saver,accidental_saver,0.1975,0
C01571,5,accidental_saver,accidental_saver,0.2061,0
C01571,6,accidental_saver,accidental_saver,0.1928,0
C01571,7,accidental_saver,accidental_saver,0.1873,0
C01571,8,accidental_saver,accidental_saver,0.2028,0
C01572,1,accidental_saver,accidental_saver,0.0645,0
C01572,2,accidental_saver,accidental_saver,0.0748,0
C01572,3,accidental_saver,accidental_saver,0.0703,0
C01572,4,accidental_saver,accidental_saver,0.079,0
C01572,5,accidental_saver,accidental_saver,0.0768,0
C01572,6,accidental_saver,accidental_saver,0.0543,0
C01572,7,accidental_saver,accidental_saver,0.0597,0
C01572,8,accidental_saver,accidental_saver,0.0621,0
C01573,1,hunter,hunter,0.4593,0
C01573,2,hunter,hunter,0.5234,0
C01573,3,hunter,hunter,0.5022,0
C01573,4,hunter,hunter,0.5417,0
C01573,5,hunter,hunter,0.5666,0
C01573,6,hunter,hunter,0.48,0
C01573,7,hunter,hunter,0.5542,0
C01573,8,hunter,hunter,0.5545,0
C01574,1,sure_thing,sure_thing,0.1075,0
C01574,2,sure_thing,sure_thing,0.1004,0
C01574,3,sure_thing,sure_thing,0.1047,0
C01574,4,sure_thing,sure_thing,0.1039,0
C01574,5,sure_thing,sure_thing,0.1077,0
C01574,6,sure_thing,sure_thing,0.0804,0
C01574,7,sure_thing,sure_thing,0.0824,0
C01574,8,sure_thing,sure_thing,0.1025,0
C01575,1,sure_thing,sure_thing,0.0276,0
C01575,2,sure_thing,sure_thing,0.0473,0
C01575,3,sure_thing,sure_thing,0.0269,0
C01575,4,sure_thing,sure_thing,0.0315,0
C01575,5,sure_thing,sure_thing,0.0147,0
C01575,6,sure_thing,sure_thing,0.0413,0
C01575,7,sure_thing,sure_thing,0.0403,0
C01575,8,sure_thing,sure_thing,0.0553,0
C01576,1,hunter,hunter,0.4694,0
C01576,2,hunter,hunter,0.4954,0
C01576,3,hunter,hunter,0.5185,0
C01576,4,hunter,hunter,0.5137,0
C01576,5,hunter,hunter,0.5281,0
C01576,6,hunter,hunter,0.6001,0
C01576,7,hunter,hunter,0.5389,0
C01576,8,hunter,hunter,0.5742,0
C01577,1,hunter,hunter,0.4293,0
C01577,2,hunter,hunter,0.4993,0
C01577,3,hunter,hunter,0.5022,0
C01577,4,hunter,hunter,0.5057,0
C01577,5,hunter,hunter,0.5244,0
C01577,6,hunter,hunter,0.5072,0
C01577,7,hunter,hunter,0.5264,0
C01577,8,hunter,hunter,0.5043,0
C01578,1,hunter,hunter,0.4758,0
C01578,2,hunter,hunter,0.4706,0
C01578,3,hunter,hunter,0.4777,0
C01578,4,hunter,hunter,0.4775,0
C01578,5,hunter,hunter,0.5202,0
C01578,6,hunter,hunter,0.5359,0
C01578,7,hunter,hunter,0.5057,0
C01578,8,hunter,hunter,0.5773,0
C01579,1,hunter,hunter,0.4368,0
C01579,2,hunter,hunter,0.4916,0
C01579,3,hunter,hunter,0.5534,0
