customer_id,week,purchase_day,order_value_rs,wallet_at_checkout,cashback_applied,net_revenue_rs,full_price
C01689,7,1,1121.59,114.0,114.0,1007.59,0
C01689,8,1,1002.42,79.0,79.0,923.42,0
C01690,1,3,830.25,98.0,98.0,732.25,0
C01690,2,5,574.85,200.0,200.0,374.85,0
C01690,3,5,554.72,189.0,189.0,365.72,0
C01690,4,7,575.56,200.0,200.0,375.56,0
C01690,5,7,1185.27,200.0,200.0,985.27,0
C01690,6,4,553.95,200.0,200.0,353.95,0
C01690,7,6,665.6,115.0,115.0,550.6,0
C01690,8,7,673.82,140.0,140.0,533.82,0
C01691,1,6,365.74,168.0,168.0,197.74,0
C01691,2,6,790.9,200.0,200.0,590.9,0
C01691,3,7,728.01,200.0,200.0,528.01,0
C01691,4,6,362.7,200.0,200.0,162.7,0
C01691,5,7,668.5,200.0,200.0,468.5,0
C01691,6,6,1043.17,200.0,200.0,843.17,0
C01691,7,7,670.2,200.0,200.0,470.2,0
C01691,8,6,802.83,166.0,166.0,636.83,0
C01692,1,1,790.93,35.0,35.0,755.93,0
C01692,2,2,846.23,59.0,59.0,787.23,0
C01692,3,1,1145.23,97.0,97.0,1048.23,0
C01692,4,1,383.08,29.0,29.0,354.08,0
C01692,5,2,1122.19,75.0,75.0,1047.19,0
C01692,6,1,1239.63,63.0,63.0,1176.63,0
C01692,7,1,1004.64,38.0,38.0,966.64,0
C01692,8,1,877.85,15.0,15.0,862.85,0
C01693,1,3,255.54,111.0,111.0,144.54,0
C01693,2,6,431.61,74.0,74.0,357.61,0
C01693,3,6,633.36,142.0,142.0,491.36,0
C01693,4,4,974.06,71.0,71.0,903.06,0
C01693,5,5,743.75,43.0,43.0,700.75,0
C01693,7,6,872.45,65.0,65.0,807.45,0
C01693,8,5,819.41,200.0,200.0,619.41,0
C01694,1,4,797.75,49.0,49.0,748.75,0
C01694,2,6,433.65,25.0,25.0,408.65,0
C01694,3,5,556.49,200.0,200.0,356.49,0
C01694,4,4,738.14,175.0,175.0,563.14,0
C01694,5,5,487.2,123.0,123.0,364.2,0
C01694,6,6,696.79,106.0,106.0,590.79,0
C01694,7,4,719.64,72.0,72.0,647.64,0
C01694,8,4,705.25,157.0,157.0,548.25,0
C01695,1,6,588.62,47.0,47.0,541.62,0
C01695,2,4,997.47,83.0,83.0,914.47,0
C01695,3,4,1046.76,33.0,33.0,1013.76,0
C01695,4,6,450.07,140.0,140.0,310.07,0
C01695,5,3,514.71,167.0,167.0,347.71,0
C01695,6,4,570.51,79.0,79.0,491.51,0
C01695,7,6,707.95,200.0,200.0,507.95,0
C01696,1,1,752.88,89.0,89.0,663.88,0
C01696,2,1,677.04,109.0,109.0,568.04,0
C01696,3,2,887.4,56.0,56.0,831.4,0
C01696,4,1,815.86,132.0,132.0,683.86,0
C01696,5,1,999.35,88.0,88.0,911.35,0
C01696,6,5,621.31,32.0,32.0,589.31,0
C01696,7,5,819.33,62.0,62.0,757.33,0
C01696,8,1,953.52,63.0,63.0,890.52,0
C01697,1,6,883.78,200.0,200.0,683.78,0
C01697,2,7,739.3,200.0,200.0,539.3,0
C01697,3,7,961.56,162.0,162.0,799.56,0
C01697,4,7,291.44,183.0,183.0,108.44,0
C01697,5,7,796.84,161.0,161.0,635.84,0
C01697,6,7,673.64,200.0,200.0,473.64,0
C01697,7,6,506.4,200.0,200.0,306.4,0
C01697,8,6,792.54,200.0,200.0,592.54,0
C01698,1,7,938.05,164.0,164.0,774.05,0
C01698,2,7,426.52,94.0,94.0,332.52,0
C01698,3,7,732.77,200.0,200.0,532.77,0
C01698,4,7,1001.85,185.0,185.0,816.85,0
C01698,6,7,836.75,150.0,150.0,686.75,0
C01698,7,4,763.16,134.0,134.0,629.16,0
C01699,1,3,562.81,100.0,100.0,462.81,0
C01699,2,4,802.1,162.0,162.0,640.1,0
C01699,4,4,777.2,161.0,161.0,616.2,0
C01699,5,5,835.96,68.0,68.0,767.96,0
C01699,6,6,625.24,70.0,70.0,555.24,0
C01699,7,3,804.78,83.0,83.0,721.78,0
C01699,8,6,992.59,81.0,81.0,911.59,0
C01700,1,7,837.92,166.0,166.0,671.92,0
C01700,2,6,746.89,129.0,129.0,617.89,0
C01700,3,7,927.26,200.0,200.0,727.26,0
C01700,4,6,671.26,189.0,189.0,482.26,0
C01700,5,6,388.53,121.0,121.0,267.53,0
C01700,6,7,772.04,200.0,200.0,572.04,0
C01700,7,6,834.37,200.0,200.0,634.37,0
C01700,8,6,736.43,48.0,48.0,688.43,0
C01701,1,7,917.81,200.0,200.0,717.81,0
C01701,2,7,691.89,136.0,136.0,555.89,0
C01701,3,6,555.49,61.0,61.0,494.49,0
C01701,4,5,907.65,200.0,200.0,707.65,0
C01701,5,5,772.17,127.0,127.0,645.17,0
C01701,6,3,506.19,200.0,200.0,306.19,0
C01701,7,4,1007.39,109.0,109.0,898.39,0
C01701,8,5,938.43,200.0,200.0,738.43,0
C01702,1,1,995.64,108.0,108.0,887.64,0
C01702,2,1,1126.31,131.0,131.0,995.31,0
C01702,3,1,1025.15,32.0,32.0,993.15,0
C01702,4,1,1324.49,44.0,44.0,1280.49,0
C01702,5,1,788.39,93.0,93.0,695.39,0
C01702,6,2,1023.45,36.0,36.0,987.45,0
C01702,7,1,346.21,159.0,159.0,187.21,0
C01702,8,1,1018.03,42.0,42.0,976.03,0
C01703,1,5,666.78,123.0,123.0,543.78,0
C01703,2,6,790.29,200.0,200.0,590.29,0
C01703,3,5,708.17,200.0,200.0,508.17,0
C01703,4,3,487.2,68.0,68.0,419.2,0
C01703,5,7,442.45,48.0,48.0,394.45,0
C01703,6,4,1069.92,194.0,194.0,875.92,0
C01703,7,7,785.17,147.0,147.0,638.17,0
C01703,8,4,993.84,82.0,82.0,911.84,0
C01704,2,6,457.49,200.0,200.0,257.49,0
C01704,3,6,707.26,200.0,200.0,507.26,0
C01704,4,4,654.25,200.0,200.0,454.25,0
C01704,5,4,616.71,65.0,65.0,551.71,0
C01704,7,7,520.24,200.0,200.0,320.24,0
C01705,1,6,780.55,200.0,200.0,580.55,0
C01705,2,6,1107.38,87.0,87.0,1020.38,0
C01705,3,7,746.32,200.0,200.0,546.32,0
C01705,4,3,492.94,105.0,105.0,387.94,0
C01705,5,4,1036.57,64.0,64.0,972.57,0
C01705,6,3,855.37,39.0,39.0,816.37,0
C01705,7,6,974.9,89.0,89.0,885.9,0
C01706,1,1,620.47,35.0,35.0,585.47,0
C01706,2,6,494.28,162.0,162.0,332.28,0
C01706,4,1,1536.29,30.0,30.0,1506.29,0
C01706,5,4,237.54,110.0,110.0,127.54,0
C01706,6,2,509.62,77.0,77.0,432.62,0
C01706,7,2,971.35,124.0,124.0,847.35,0
C01706,8,3,601.8,58.0,58.0,543.8,0
C01707,1,2,762.41,14.0,14.0,748.41,0
C01707,2,2,654.57,25.0,25.0,629.57,0
C01707,3,2,944.18,105.0,105.0,839.18,0
C01707,4,6,658.06,146.0,146.0,512.06,0
C01707,5,4,803.49,26.0,26.0,777.49,0
C01707,6,5,799.88,21.0,21.0,778.88,0
C01707,7,1,486.68,72.0,72.0,414.68,0
C01707,8,5,843.2,62.0,62.0,781.2,0
C01708,1,7,736.44,200.0,200.0,536.44,0
C01708,3,4,567.53,92.0,92.0,475.53,0
C01708,4,6,770.35,78.0,78.0,692.35,0
C01708,5,4,984.21,190.0,190.0,794.21,0
C01708,6,7,832.23,66.0,66.0,766.23,0
C01708,7,5,904.46,200.0,200.0,704.46,0
C01709,1,1,1090.71,28.0,28.0,1062.71,0
C01709,2,2,746.9,21.0,21.0,725.9,0
C01709,3,1,952.44,53.0,53.0,899.44,0
C01709,4,1,787.81,41.0,41.0,746.81,0
C01709,5,1,1196.5,78.0,78.0,1118.5,0
C01709,6,2,736.02,54.0,54.0,682.02,0
C01709,7,2,759.24,92.0,92.0,667.24,0
C01709,8,2,894.13,17.0,17.0,877.13,0
C01710,1,5,899.99,89.0,89.0,810.99,0
C01710,3,6,599.76,200.0,200.0,399.76,0
C01710,4,5,517.48,10.0,10.0,507.48,0
C01710,5,6,906.59,146.0,146.0,760.59,0
C01710,6,7,218.43,121.0,121.0,97.43,0
C01710,7,4,994.55,200.0,200.0,794.55,0
C01710,8,5,414.81,75.0,75.0,339.81,0
C01711,1,1,917.13,66.0,66.0,851.13,0
C01711,2,1,758.92,55.0,55.0,703.92,0
C01711,3,1,966.96,16.0,16.0,950.96,0
C01711,4,2,760.43,54.0,54.0,706.43,0
C01711,5,1,766.11,106.0,106.0,660.11,0
C01711,6,2,955.5,43.0,43.0,912.5,0
C01711,7,1,820.41,86.0,86.0,734.41,0
C01711,8,1,916.27,67.0,67.0,849.27,0
C01712,1,6,789.96,200.0,200.0,589.96,0
C01712,2,6,484.64,200.0,200.0,284.64,0
C01712,3,6,958.89,200.0,200.0,758.89,0
C01712,4,6,568.53,200.0,200.0,368.53,0
C01712,5,7,617.29,128.0,128.0,489.29,0
C01712,6,6,595.5,200.0,200.0,395.5,0
C01712,7,7,802.43,200.0,200.0,602.43,0
C01712,8,7,873.47,69.0,69.0,804.47,0
C01713,1,6,845.93,49.0,49.0,796.93,0
C01713,3,7,482.13,76.0,76.0,406.13,0
C01713,4,5,464.67,85.0,85.0,379.67,0
C01713,5,7,568.61,136.0,136.0,432.61,0
C01713,7,6,749.87,200.0,200.0,549.87,0
C01713,8,7,1017.35,200.0,200.0,817.35,0
C01714,1,1,1113.72,5.0,5.0,1108.72,0
C01714,2,1,1399.03,67.0,67.0,1332.03,0
C01714,3,1,1013.28,31.0,31.0,982.28,0
C01714,4,1,759.8,54.0,54.0,705.8,0
C01714,5,1,781.24,58.0,58.0,723.24,0
C01714,6,1,864.81,117.0,117.0,747.81,0
C01714,7,1,1052.32,77.0,77.0,975.32,0
C01714,8,1,1019.81,76.0,76.0,943.81,0
C01715,1,7,684.0,200.0,200.0,484.0,0
C01715,2,7,660.69,190.0,190.0,470.69,0
C01715,3,6,741.18,144.0,144.0,597.18,0
C01715,4,6,763.45,200.0,200.0,563.45,0
C01715,5,7,751.29,200.0,200.0,551.29,0
C01715,6,6,739.34,200.0,200.0,539.34,0
C01715,7,6,675.38,200.0,200.0,475.38,0
C01715,8,7,842.06,164.0,164.0,678.06,0
C01716,1,1,835.42,68.0,68.0,767.42,0
C01716,2,1,854.82,96.0,96.0,758.82,0
C01716,3,6,812.87,41.0,41.0,771.87,0
C01716,4,5,876.91,169.0,169.0,707.91,0
C01716,5,5,688.23,60.0,60.0,628.23,0
C01716,6,1,638.59,65.0,65.0,573.59,0
C01716,7,2,1146.69,121.0,121.0,1025.69,0
C01716,8,1,868.45,119.0,119.0,749.45,0
C01717,2,6,698.54,41.0,41.0,657.54,0
C01717,3,5,661.32,200.0,200.0,461.32,0
C01717,4,3,944.92,155.0,155.0,789.92,0
C01717,6,5,874.93,97.0,97.0,777.93,0
C01717,7,6,627.88,105.0,105.0,522.88,0
C01718,1,7,829.69,90.0,90.0,739.69,0
C01718,2,3,336.66,200.0,200.0,136.66,0
C01718,3,7,534.22,200.0,200.0,334.22,0
C01718,4,7,431.57,200.0,200.0,231.57,0
C01718,7,7,795.16,180.0,180.0,615.16,0
C01718,8,4,770.48,200.0,200.0,570.48,0
C01719,1,7,444.35,200.0,200.0,244.35,0
C01719,2,6,813.9,188.0,188.0,625.9,0
C01719,3,3,631.54,138.0,138.0,493.54,0
C01719,4,7,890.18,175.0,175.0,715.18,0
C01719,5,5,659.21,67.0,67.0,592.21,0
C01719,6,7,821.39,200.0,200.0,621.39,0
C01719,7,6,568.13,122.0,122.0,446.13,0
C01720,1,1,917.74,88.0,88.0,829.74,0
C01720,2,2,839.25,91.0,91.0,748.25,0
C01720,3,1,1039.29,71.0,71.0,968.29,0
C01720,4,1,904.05,69.0,69.0,835.05,0
C01720,5,1,992.93,55.0,55.0,937.93,0
C01720,6,2,614.97,106.0,106.0,508.97,0
C01720,7,1,1080.48,76.0,76.0,1004.48,0
C01720,8,2,769.11,91.0,91.0,678.11,0
C01721,1,2,545.84,66.0,66.0,479.84,0
C01721,2,2,1046.47,24.0,24.0,1022.47,0
C01721,3,2,741.87,72.0,72.0,669.87,0
C01721,4,2,746.94,170.0,170.0,576.94,0
C01721,5,1,1345.19,76.0,76.0,1269.19,0
C01721,6,1,1069.67,38.0,38.0,1031.67,0
C01721,7,2,1174.13,71.0,71.0,1103.13,0
C01721,8,1,683.85,36.0,36.0,647.85,0
C01722,2,3,585.76,98.0,98.0,487.76,0
C01722,3,5,573.77,145.0,145.0,428.77,0
C01722,4,6,228.7,170.0,170.0,58.7,0
C01722,8,4,679.64,57.0,57.0,622.64,0
C01723,3,4,846.75,116.0,116.0,730.75,0
C01723,4,3,801.2,68.0,68.0,733.2,0
C01723,5,3,751.43,69.0,69.0,682.43,0
C01723,6,3,477.94,55.0,55.0,422.94,0
C01723,7,5,651.36,60.0,60.0,591.36,0
C01723,8,3,592.27,11.0,11.0,581.27,0
C01724,1,6,472.49,200.0,200.0,272.49,0
C01724,2,7,602.03,200.0,200.0,402.03,0
C01724,3,6,684.76,64.0,64.0,620.76,0
C01724,4,4,953.15,40.0,40.0,913.15,0
C01724,5,7,928.52,158.0,158.0,770.52,0
C01724,6,3,884.77,170.0,170.0,714.77,0
C01724,7,6,608.47,145.0,145.0,463.47,0
C01724,8,4,690.68,200.0,200.0,490.68,0
C01725,1,1,763.84,74.0,74.0,689.84,0
C01725,2,1,926.72,68.0,68.0,858.72,0
C01725,3,1,835.18,191.0,191.0,644.18,0
C01725,4,2,868.12,38.0,38.0,830.12,0
C01725,5,1,769.85,77.0,77.0,692.85,0
C01725,6,1,798.43,82.0,82.0,716.43,0
C01725,7,1,787.37,177.0,177.0,610.37,0
C01725,8,1,878.9,30.0,30.0,848.9,0
C01726,1,2,776.72,153.0,153.0,623.72,0
C01726,2,1,1056.54,74.0,74.0,982.54,0
C01726,3,1,792.97,67.0,67.0,725.97,0
C01726,4,2,1040.82,59.0,59.0,981.82,0
C01726,5,2,401.64,74.0,74.0,327.64,0
C01726,6,2,923.79,84.0,84.0,839.79,0
C01726,7,1,1013.69,77.0,77.0,936.69,0
C01726,8,1,1170.56,32.0,32.0,1138.56,0
C01727,1,7,869.09,200.0,200.0,669.09,0
C01727,2,7,470.59,110.0,110.0,360.59,0
C01727,3,7,720.63,200.0,200.0,520.63,0
C01727,4,7,640.99,191.0,191.0,449.99,0
C01727,5,7,605.96,200.0,200.0,405.96,0
C01727,6,7,812.57,200.0,200.0,612.57,0
C01727,7,7,603.47,60.0,60.0,543.47,0
C01727,8,7,1027.49,123.0,123.0,904.49,0
C01728,1,1,1347.8,27.0,27.0,1320.8,0
C01728,2,1,416.02,67.0,67.0,349.02,0
C01728,3,1,765.31,79.0,79.0,686.31,0
C01728,4,1,943.18,99.0,99.0,844.18,0
C01728,5,1,833.19,45.0,45.0,788.19,0
C01728,6,1,789.8,70.0,70.0,719.8,0
C01728,7,1,1150.57,58.0,58.0,1092.57,0
C01728,8,1,1317.47,25.0,25.0,1292.47,0
C01729,1,6,639.65,164.0,164.0,475.65,0
C01729,2,1,838.34,46.0,46.0,792.34,0
C01729,3,7,680.64,43.0,43.0,637.64,0
C01729,4,1,583.01,46.0,46.0,537.01,0
C01729,5,3,812.25,69.0,69.0,743.25,0
C01729,7,2,1009.33,92.0,92.0,917.33,0
C01729,8,2,900.96,37.0,37.0,863.96,0
C01730,1,7,990.45,200.0,200.0,790.45,0
C01730,2,3,616.78,52.0,52.0,564.78,0
C01730,3,6,874.84,7.0,7.0,867.84,0
C01730,4,6,807.12,200.0,200.0,607.12,0
C01730,5,5,841.38,82.0,82.0,759.38,0
C01730,6,6,657.35,164.0,164.0,493.35,0
C01730,7,7,664.14,105.0,105.0,559.14,0
C01730,8,6,712.65,200.0,200.0,512.65,0
C01731,1,1,1118.8,128.0,128.0,990.8,0
C01731,2,2,747.56,56.0,56.0,691.56,0
C01731,3,2,956.96,66.0,66.0,890.96,0
C01731,4,6,914.24,145.0,145.0,769.24,0
C01731,5,1,1023.33,55.0,55.0,968.33,0
C01731,6,5,566.42,85.0,85.0,481.42,0
C01731,8,2,1161.43,63.0,63.0,1098.43,0
C01732,1,7,529.72,145.0,145.0,384.72,0
C01732,2,7,868.49,200.0,200.0,668.49,0
C01732,3,3,615.08,152.0,152.0,463.08,0
C01732,4,7,580.84,200.0,200.0,380.84,0
C01732,6,5,776.68,65.0,65.0,711.68,0
C01732,7,4,677.51,149.0,149.0,528.51,0
C01732,8,5,640.43,112.0,112.0,528.43,0
C01733,1,1,795.06,96.0,96.0,699.06,0
C01733,2,1,926.03,120.0,120.0,806.03,0
C01733,3,1,833.8,52.0,52.0,781.8,0
C01733,4,3,967.71,70.0,70.0,897.71,0
C01733,5,4,556.75,139.0,139.0,417.75,0
C01733,6,1,792.57,18.0,18.0,774.57,0
C01733,7,2,763.46,63.0,63.0,700.46,0
C01733,8,4,840.99,83.0,83.0,757.99,0
C01734,1,6,919.15,199.0,199.0,720.15,0
C01734,2,7,555.96,200.0,200.0,355.96,0
C01734,3,7,657.02,102.0,102.0,555.02,0
C01734,4,7,856.68,200.0,200.0,656.68,0
C01734,5,6,954.16,192.0,192.0,762.16,0
C01734,6,7,773.26,179.0,179.0,594.26,0
C01734,7,6,479.97,186.0,186.0,293.97,0
C01734,8,7,627.01,200.0,200.0,427.01,0
C01735,1,6,1104.46,158.0,158.0,946.46,0
C01735,2,7,903.07,200.0,200.0,703.07,0
C01735,3,7,929.03,200.0,200.0,729.03,0
C01735,4,6,950.93,165.0,165.0,785.93,0
C01735,5,7,631.44,200.0,200.0,431.44,0
C01735,6,7,455.44,200.0,200.0,255.44,0
C01735,7,6,508.26,200.0,200.0,308.26,0
C01735,8,6,769.51,200.0,200.0,569.51,0
C01736,1,5,370.98,97.0,97.0,273.98,0
C01736,2,4,901.85,175.0,175.0,726.85,0
C01736,3,7,813.48,200.0,200.0,613.48,0
C01736,4,6,771.25,178.0,178.0,593.25,0
C01736,5,7,1152.61,132.0,132.0,1020.61,0
C01736,6,4,464.19,134.0,134.0,330.19,0
C01736,7,7,875.38,128.0,128.0,747.38,0
C01736,8,4,704.18,200.0,200.0,504.18,0
C01737,1,1,1045.83,104.0,104.0,941.83,0
C01737,2,1,1391.35,75.0,75.0,1316.35,0
C01737,3,1,1179.32,82.0,82.0,1097.32,0
C01737,4,2,1231.62,87.0,87.0,1144.62,0
C01737,5,2,923.58,68.0,68.0,855.58,0
C01737,6,1,974.59,110.0,110.0,864.59,0
C01737,7,1,1217.16,56.0,56.0,1161.16,0
C01737,8,2,1108.68,14.0,14.0,1094.68,0
C01738,1,4,779.39,114.0,114.0,665.39,0
C01738,2,3,784.88,106.0,106.0,678.88,0
C01738,3,3,848.65,40.0,40.0,808.65,0
C01738,4,5,473.11,88.0,88.0,385.11,0
C01738,5,6,955.1,95.0,95.0,860.1,0
C01738,6,4,897.99,31.0,31.0,866.99,0
C01738,7,7,572.4,111.0,111.0,461.4,0
C01738,8,4,1040.16,157.0,157.0,883.16,0
C01739,1,7,944.71,200.0,200.0,744.71,0
C01739,2,7,545.79,102.0,102.0,443.79,0
C01739,3,6,906.44,200.0,200.0,706.44,0
C01739,4,6,517.29,200.0,200.0,317.29,0
C01739,5,7,582.53,200.0,200.0,382.53,0
C01739,6,6,777.65,200.0,200.0,577.65,0
C01739,7,6,886.73,200.0,200.0,686.73,0
C01739,8,7,1023.23,75.0,75.0,948.23,0
C01740,1,2,763.5,49.0,49.0,714.5,0
C01740,2,6,577.05,59.0,59.0,518.05,0
C01740,4,1,896.32,86.0,86.0,810.32,0
C01740,6,1,614.43,103.0,103.0,511.43,0
C01740,7,1,1016.34,58.0,58.0,958.34,0
C01740,8,6,641.65,165.0,165.0,476.65,0
C01741,1,5,743.59,200.0,200.0,543.59,0
C01741,2,4,750.71,77.0,77.0,673.71,0
C01741,3,1,1161.19,40.0,40.0,1121.19,0
C01741,5,1,701.04,20.0,20.0,681.04,0
C01741,6,1,1160.99,69.0,69.0,1091.99,0
C01741,7,3,571.18,168.0,168.0,403.18,0
C01741,8,1,1196.28,85.0,85.0,1111.28,0
C01742,1,1,955.14,54.0,54.0,901.14,0
C01742,2,2,868.25,86.0,86.0,782.25,0
C01742,3,1,1142.14,73.0,73.0,1069.14,0
C01742,4,1,828.88,48.0,48.0,780.88,0
C01742,5,1,649.96,32.0,32.0,617.96,0
C01742,6,1,1092.61,55.0,55.0,1037.61,0
C01742,7,1,485.12,149.0,149.0,336.12,0
C01742,8,2,1092.35,46.0,46.0,1046.35,0
C01743,2,6,772.6,171.0,171.0,601.6,0
C01743,3,6,907.25,200.0,200.0,707.25,0
C01743,4,7,921.79,198.0,198.0,723.79,0
C01743,5,7,630.22,200.0,200.0,430.22,0
C01743,6,6,1202.03,200.0,200.0,1002.03,0
C01743,7,7,735.47,200.0,200.0,535.47,0
C01743,8,7,675.07,137.0,137.0,538.07,0
C01744,1,6,601.33,85.0,85.0,516.33,0
C01744,2,6,821.1,141.0,141.0,680.1,0
C01744,3,5,769.28,200.0,200.0,569.28,0
C01744,4,6,675.93,148.0,148.0,527.93,0
C01744,5,5,745.23,134.0,134.0,611.23,0
C01744,7,4,518.81,200.0,200.0,318.81,0
C01744,8,5,896.25,67.0,67.0,829.25,0
C01745,1,5,756.88,73.0,73.0,683.88,0
C01745,2,3,493.22,38.0,38.0,455.22,0
C01745,3,4,525.44,153.0,153.0,372.44,0
C01745,4,6,967.34,150.0,150.0,817.34,0
C01745,5,3,494.26,121.0,121.0,373.26,0
C01745,7,5,848.1,86.0,86.0,762.1,0
C01745,8,5,793.89,19.0,19.0,774.89,0
C01746,1,6,661.7,185.0,185.0,476.7,0
C01746,2,6,697.51,190.0,190.0,507.51,0
C01746,3,7,743.37,200.0,200.0,543.37,0
C01746,4,6,304.95,137.0,137.0,167.95,0
C01746,5,7,727.17,200.0,200.0,527.17,0
C01746,6,6,873.08,200.0,200.0,673.08,0
C01746,7,7,1080.7,200.0,200.0,880.7,0
C01746,8,6,767.91,200.0,200.0,567.91,0
C01747,1,5,665.66,125.0,125.0,540.66,0
C01747,2,7,936.24,181.0,181.0,755.24,0
C01747,3,7,569.91,200.0,200.0,369.91,0
C01747,4,6,895.15,200.0,200.0,695.15,0
C01747,5,5,855.31,142.0,142.0,713.31,0
C01747,6,6,833.43,200.0,200.0,633.43,0
C01747,7,4,529.1,26.0,26.0,503.1,0
C01748,1,4,683.36,158.0,158.0,525.36,0
C01748,2,3,807.18,69.0,69.0,738.18,0
C01748,3,4,344.36,84.0,84.0,260.36,0
C01748,4,6,816.63,24.0,24.0,792.63,0
C01748,6,4,835.44,113.0,113.0,722.44,0
C01748,7,6,544.15,97.0,97.0,447.15,0
C01749,1,5,544.91,123.0,123.0,421.91,0
C01749,2,4,908.35,183.0,183.0,725.35,0
C01749,3,3,318.44,168.0,168.0,150.44,0
C01749,4,3,525.59,169.0,169.0,356.59,0
C01749,5,3,577.58,61.0,61.0,516.58,0
C01749,7,3,854.57,89.0,89.0,765.57,0
C01749,8,4,583.87,22.0,22.0,561.87,0
C01750,1,6,436.59,62.0,62.0,374.59,0
C01750,4,6,516.21,25.0,25.0,491.21,0
C01750,5,3,539.59,43.0,43.0,496.59,0
C01750,7,6,468.09,117.0,117.0,351.09,0
C01751,1,1,672.13,25.0,25.0,647.13,0
C01751,2,1,914.12,50.0,50.0,864.12,0
C01751,3,1,724.59,80.0,80.0,644.59,0
C01751,4,2,698.32,42.0,42.0,656.32,0
C01751,5,1,1211.8,34.0,34.0,1177.8,0
C01751,6,1,576.83,113.0,113.0,463.83,0
C01751,7,2,831.25,89.0,89.0,742.25,0
C01751,8,2,1064.43,114.0,114.0,950.43,0
C01752,1,6,495.72,151.0,151.0,344.72,0
C01752,2,4,897.38,18.0,18.0,879.38,0
C01752,3,5,601.04,177.0,177.0,424.04,0
C01752,4,6,559.42,146.0,146.0,413.42,0
C01752,5,3,667.26,49.0,49.0,618.26,0
C01752,6,7,591.91,136.0,136.0,455.91,0
C01752,7,5,679.58,200.0,200.0,479.58,0
C01752,8,7,937.67,193.0,193.0,744.67,0
C01753,1,7,858.73,200.0,200.0,658.73,0
C01753,2,7,690.05,200.0,200.0,490.05,0
C01753,3,7,648.96,200.0,200.0,448.96,0
C01753,4,7,891.68,93.0,93.0,798.68,0
C01753,5,6,990.74,200.0,200.0,790.74,0
C01753,6,6,668.78,113.0,113.0,555.78,0
C01753,7,7,776.49,165.0,165.0,611.49,0
C01753,8,7,695.39,125.0,125.0,570.39,0
C01754,1,2,1011.28,169.0,169.0,842.28,0
C01754,2,2,1017.82,58.0,58.0,959.82,0
C01754,3,2,1145.85,60.0,60.0,1085.85,0
C01754,4,1,1215.96,118.0,118.0,1097.96,0
C01754,5,1,986.11,70.0,70.0,916.11,0
C01754,6,2,1004.82,76.0,76.0,928.82,0
C01754,7,1,572.24,98.0,98.0,474.24,0
C01754,8,1,845.23,105.0,105.0,740.23,0
C01755,1,6,587.1,96.0,96.0,491.1,0
C01755,2,6,649.0,60.0,60.0,589.0,0
C01755,3,6,465.54,94.0,94.0,371.54,0
C01755,6,3,585.18,53.0,53.0,532.18,0
C01755,7,3,609.69,59.0,59.0,550.69,0
C01755,8,3,627.72,82.0,82.0,545.72,0
C01756,1,1,762.93,32.0,32.0,730.93,0
C01756,2,1,680.22,43.0,43.0,637.22,0
C01756,3,2,880.0,11.0,11.0,869.0,0
C01756,4,1,276.97,46.0,46.0,230.97,0
C01756,5,2,988.64,24.0,24.0,964.64,0
C01756,6,2,606.24,4.0,4.0,602.24,1
C01756,7,1,776.52,58.0,58.0,718.52,0
C01756,8,1,892.16,36.0,36.0,856.16,0
C01757,1,7,478.2,126.0,126.0,352.2,0
C01757,2,5,736.13,200.0,200.0,536.13,0
C01757,3,5,696.49,200.0,200.0,496.49,0
C01757,4,3,699.97,200.0,200.0,499.97,0
C01757,5,6,722.23,120.0,120.0,602.23,0
C01757,6,6,730.87,126.0,126.0,604.87,0
C01757,7,6,840.97,200.0,200.0,640.97,0
C01758,1,5,708.89,200.0,200.0,508.89,0
C01758,2,7,865.57,64.0,64.0,801.57,0
C01758,3,5,723.05,69.0,69.0,654.05,0
C01758,4,3,548.85,20.0,20.0,528.85,0
C01758,5,7,635.44,200.0,200.0,435.44,0
C01758,6,6,434.13,125.0,125.0,309.13,0
C01758,8,7,711.87,198.0,198.0,513.87,0
C01759,1,7,901.35,200.0,200.0,701.35,0
C01759,2,6,542.19,200.0,200.0,342.19,0
C01759,3,6,1148.21,186.0,186.0,962.21,0
C01759,4,7,893.12,178.0,178.0,715.12,0
C01759,5,7,480.73,152.0,152.0,328.73,0
C01759,6,7,812.52,170.0,170.0,642.52,0
C01759,7,7,860.26,179.0,179.0,681.26,0
C01759,8,7,829.93,108.0,108.0,721.93,0
C01760,1,1,1002.51,40.0,40.0,962.51,0
C01760,2,1,718.17,78.0,78.0,640.17,0
C01760,3,2,989.22,45.0,45.0,944.22,0
C01760,4,1,1027.64,69.0,69.0,958.64,0
C01760,5,1,774.55,65.0,65.0,709.55,0
C01760,6,1,888.76,92.0,92.0,796.76,0
C01760,7,2,1111.16,31.0,31.0,1080.16,0
C01760,8,1,1351.83,150.0,150.0,1201.83,0
C01761,1,1,1230.06,43.0,43.0,1187.06,0
C01761,3,5,977.8,183.0,183.0,794.8,0
C01761,5,1,984.26,57.0,57.0,927.26,0
C01761,6,4,471.85,95.0,95.0,376.85,0
C01761,7,1,918.27,44.0,44.0,874.27,0
C01761,8,4,792.24,8.0,8.0,784.24,0
C01762,1,1,925.35,124.0,124.0,801.35,0
C01762,2,1,877.46,8.0,8.0,869.46,0
C01762,3,2,1335.58,56.0,56.0,1279.58,0
