customer_id,week,day_in_window,card_amount_rs,scratched,deliberately_expired,added_to_wallet
C01767,3,5,48.0,1,0,48.0
C01767,3,6,11.0,1,0,11.0
C01767,3,7,4.0,1,0,4.0
C01767,4,1,19.0,1,0,19.0
C01767,4,2,4.0,1,0,4.0
C01767,4,3,9.0,1,0,9.0
C01767,4,4,100.0,1,0,100.0
C01767,4,5,,0,0,0.0
C01767,4,6,,0,0,0.0
C01767,4,7,53.0,1,0,53.0
C01767,5,1,,0,0,0.0
C01767,5,2,11.0,1,0,11.0
C01767,5,3,,0,0,0.0
C01767,5,4,,0,0,0.0
C01767,5,5,9.0,1,0,9.0
C01767,5,6,5.0,1,0,5.0
C01767,5,7,,0,0,0.0
C01767,6,1,1.0,1,0,1.0
C01767,6,2,27.0,1,0,27.0
C01767,6,3,10.0,1,0,10.0
C01767,6,4,,0,0,0.0
C01767,6,5,,0,0,0.0
C01767,6,6,2.0,1,0,2.0
C01767,6,7,14.0,1,0,14.0
C01767,7,1,,0,0,0.0
C01767,7,2,,0,0,0.0
C01767,7,3,,0,0,0.0
C01767,7,4,9.0,1,0,9.0
C01767,7,5,7.0,1,0,7.0
C01767,7,6,6.0,1,0,6.0
C01767,7,7,,0,0,0.0
C01767,8,1,18.0,1,0,18.0
C01767,8,2,1.0,1,0,1.0
C01767,8,3,,0,0,0.0
C01767,8,4,9.0,1,0,9.0
C01767,8,5,,0,0,0.0
C01767,8,6,6.0,1,0,6.0
C01767,8,7,,0,0,0.0
C01768,1,1,1.0,1,0,1.0
C01768,1,2,6.0,1,0,6.0
C01768,1,3,7.0,1,0,7.0
C01768,1,4,,0,0,0.0
C01768,1,5,,0,0,0.0
C01768,1,6,,0,0,0.0
C01768,1,7,26.0,1,0,26.0
C01768,2,1,13.0,1,0,13.0
C01768,2,2,1.0,1,0,1.0
C01768,2,3,85.0,1,0,85.0
C01768,2,4,,0,0,0.0
C01768,2,5,,0,0,0.0
C01768,2,6,,0,0,0.0
C01768,2,7,,0,0,0.0
C01768,3,1,3.0,1,0,3.0
C01768,3,2,10.0,1,0,10.0
C01768,3,3,100.0,1,0,100.0
C01768,3,4,,0,0,0.0
C01768,3,5,,0,0,0.0
C01768,3,6,,0,0,0.0
C01768,3,7,,0,0,0.0
C01768,4,1,56.0,1,0,56.0
C01768,4,2,1.0,1,0,1.0
C01768,4,3,8.0,1,0,8.0
C01768,4,4,,0,0,0.0
C01768,4,5,,0,0,0.0
C01768,4,6,,0,0,0.0
C01768,4,7,16.0,1,0,16.0
C01768,5,1,1.0,1,0,1.0
C01768,5,2,1.0,1,0,1.0
C01768,5,3,37.0,1,0,37.0
C01768,5,4,,0,0,0.0
C01768,5,5,,0,0,0.0
C01768,5,6,,0,0,0.0
C01768,5,7,,0,0,0.0
C01768,6,1,27.0,1,0,27.0
C01768,6,2,26.0,1,0,26.0
C01768,6,3,7.0,1,0,7.0
C01768,6,4,,0,0,0.0
C01768,6,5,,0,0,0.0
C01768,6,6,,0,0,0.0
C01768,6,7,20.0,1,0,20.0
C01768,7,1,44.0,1,0,44.0
C01768,7,2,9.0,1,0,9.0
C01768,7,3,20.0,1,0,20.0
C01768,7,4,,0,0,0.0
C01768,7,5,,0,0,0.0
C01768,7,6,,0,0,0.0
C01768,7,7,,0,0,0.0
C01768,8,1,9.0,1,0,9.0
C01768,8,2,12.0,1,0,12.0
C01768,8,3,7.0,1,0,7.0
C01768,8,4,,0,0,0.0
C01768,8,5,,0,0,0.0
C01768,8,6,,0,0,0.0
C01768,8,7,,0,0,0.0
C01769,1,1,3.0,1,0,3.0
C01769,1,2,13.0,1,0,13.0
C01769,1,3,7.0,1,0,7.0
C01769,1,4,21.0,1,0,21.0
C01769,1,5,31.0,1,0,31.0
C01769,1,6,23.0,1,0,23.0
C01769,1,7,17.0,1,1,0.0
C01769,2,1,30.0,1,0,30.0
C01769,2,2,17.0,1,0,17.0
C01769,2,3,1.0,1,0,1.0
C01769,2,4,6.0,1,0,6.0
C01769,2,5,3.0,1,1,0.0
C01769,2,6,75.0,1,0,75.0
C01769,2,7,6.0,1,1,0.0
C01769,3,1,46.0,1,0,46.0
C01769,3,2,1.0,1,0,1.0
C01769,3,3,6.0,1,0,6.0
C01769,3,4,8.0,1,0,8.0
C01769,3,5,2.0,1,1,0.0
C01769,3,6,56.0,1,0,56.0
C01769,3,7,29.0,1,0,29.0
C01769,4,1,73.0,1,0,73.0
C01769,4,2,61.0,1,0,61.0
C01769,4,3,32.0,1,0,32.0
C01769,4,4,35.0,1,0,34.0
C01769,4,5,69.0,1,0,0.0
C01769,4,6,2.0,1,0,0.0
C01769,4,7,45.0,1,0,0.0
C01769,5,1,5.0,1,0,5.0
C01769,5,2,27.0,1,0,27.0
C01769,5,3,23.0,1,0,23.0
C01769,5,4,9.0,1,0,9.0
C01769,5,5,10.0,1,0,10.0
C01769,5,6,63.0,1,0,63.0
C01769,5,7,73.0,1,0,63.0
C01769,6,1,12.0,1,0,12.0
C01769,6,2,41.0,1,0,41.0
C01769,6,3,14.0,1,0,14.0
C01769,6,4,17.0,1,0,17.0
C01769,6,5,16.0,1,0,16.0
C01769,6,6,20.0,1,0,20.0
C01769,6,7,25.0,1,0,25.0
C01769,7,1,33.0,1,0,33.0
C01769,7,2,100.0,1,0,100.0
C01769,7,3,1.0,1,0,1.0
C01769,7,4,63.0,1,0,63.0
C01769,7,5,35.0,1,0,3.0
C01769,7,6,12.0,1,0,0.0
C01769,7,7,59.0,1,0,0.0
C01769,8,1,100.0,1,0,100.0
C01769,8,2,54.0,1,0,54.0
C01769,8,3,44.0,1,0,44.0
C01769,8,4,5.0,1,0,2.0
C01769,8,5,15.0,1,1,0.0
C01769,8,6,14.0,1,1,0.0
C01769,8,7,20.0,1,0,0.0
C01770,1,1,20.0,1,0,20.0
C01770,1,2,88.0,1,0,88.0
C01770,1,3,,0,0,0.0
C01770,1,4,11.0,1,0,11.0
C01770,1,5,17.0,1,0,17.0
C01770,1,6,5.0,1,0,5.0
C01770,1,7,12.0,1,0,12.0
C01770,2,1,16.0,1,0,16.0
C01770,2,2,,0,0,0.0
C01770,2,3,16.0,1,0,16.0
C01770,2,4,11.0,1,0,11.0
C01770,2,5,,0,0,0.0
C01770,2,6,,0,0,0.0
C01770,2,7,,0,0,0.0
C01770,3,1,,0,0,0.0
C01770,3,2,,0,0,0.0
C01770,3,3,8.0,1,0,8.0
C01770,3,4,3.0,1,0,3.0
C01770,3,5,,0,0,0.0
C01770,3,6,2.0,1,0,2.0
C01770,3,7,,0,0,0.0
C01770,4,1,2.0,1,0,2.0
C01770,4,2,9.0,1,0,9.0
C01770,4,3,2.0,1,0,2.0
C01770,4,4,38.0,1,0,38.0
C01770,4,5,10.0,1,1,0.0
C01770,4,6,24.0,1,0,24.0
C01770,4,7,7.0,1,0,7.0
C01770,5,1,31.0,1,0,31.0
C01770,5,2,52.0,1,0,52.0
C01770,5,3,38.0,1,0,38.0
C01770,5,4,30.0,1,0,30.0
C01770,5,5,5.0,1,1,0.0
C01770,5,6,55.0,1,0,49.0
C01770,5,7,46.0,1,0,0.0
C01770,6,1,19.0,1,0,19.0
C01770,6,2,98.0,1,0,98.0
C01770,6,3,87.0,1,0,83.0
C01770,6,4,11.0,1,0,0.0
C01770,6,5,7.0,1,0,0.0
C01770,6,6,14.0,1,0,0.0
C01770,6,7,5.0,1,1,0.0
C01770,7,1,25.0,1,0,25.0
C01770,7,2,40.0,1,0,40.0
C01770,7,3,10.0,1,0,10.0
C01770,7,4,17.0,1,0,17.0
C01770,7,5,18.0,1,0,18.0
C01770,7,6,100.0,1,0,90.0
C01770,7,7,30.0,1,0,0.0
C01770,8,1,26.0,1,0,26.0
C01770,8,2,16.0,1,0,16.0
C01770,8,3,5.0,1,0,5.0
C01770,8,4,23.0,1,0,23.0
C01770,8,5,30.0,1,0,30.0
C01770,8,6,9.0,1,0,9.0
C01770,8,7,18.0,1,1,0.0
C01771,1,1,,0,0,0.0
C01771,1,2,,0,0,0.0
C01771,1,3,,0,0,0.0
C01771,1,4,,0,0,0.0
C01771,1,5,17.0,1,0,17.0
C01771,1,6,73.0,1,0,73.0
C01771,1,7,16.0,1,0,16.0
C01771,2,1,5.0,1,0,5.0
C01771,2,2,,0,0,0.0
C01771,2,3,2.0,1,0,2.0
C01771,2,4,,0,0,0.0
C01771,2,5,2.0,1,0,2.0
C01771,2,6,2.0,1,0,2.0
C01771,2,7,21.0,1,0,21.0
C01771,3,1,41.0,1,0,41.0
C01771,3,2,64.0,1,0,64.0
C01771,3,3,1.0,1,0,1.0
C01771,3,4,48.0,1,0,48.0
C01771,3,5,48.0,1,0,46.0
C01771,3,6,15.0,1,1,0.0
C01771,3,7,5.0,1,1,0.0
C01771,4,1,38.0,1,0,38.0
C01771,4,2,,0,0,0.0
C01771,4,3,16.0,1,0,16.0
C01771,4,4,1.0,1,0,1.0
C01771,4,5,39.0,1,0,39.0
C01771,4,6,44.0,1,0,44.0
C01771,4,7,,0,0,0.0
C01771,5,1,5.0,1,0,5.0
C01771,5,2,,0,0,0.0
C01771,5,3,18.0,1,0,18.0
C01771,5,4,79.0,1,0,79.0
C01771,5,5,100.0,1,0,98.0
C01771,5,6,1.0,1,0,0.0
C01771,5,7,,0,0,0.0
C01771,6,1,,0,0,0.0
C01771,6,2,8.0,1,0,8.0
C01771,6,3,1.0,1,0,1.0
C01771,6,4,26.0,1,0,26.0
C01771,6,5,,0,0,0.0
C01771,6,6,,0,0,0.0
C01771,6,7,,0,0,0.0
C01771,7,1,1.0,1,0,1.0
C01771,7,2,,0,0,0.0
C01771,7,3,,0,0,0.0
C01771,7,4,12.0,1,0,12.0
C01771,7,5,,0,0,0.0
C01771,7,6,2.0,1,0,2.0
C01771,7,7,,0,0,0.0
C01771,8,1,18.0,1,0,18.0
C01771,8,2,12.0,1,0,12.0
C01771,8,3,77.0,1,0,77.0
C01771,8,4,30.0,1,0,30.0
C01771,8,5,20.0,1,0,20.0
C01771,8,6,27.0,1,0,27.0
C01771,8,7,10.0,1,1,0.0
C01772,1,1,55.0,1,0,55.0
C01772,1,2,5.0,1,0,5.0
C01772,1,3,14.0,1,0,14.0
C01772,1,4,,0,0,0.0
C01772,1,5,,0,0,0.0
C01772,1,6,,0,0,0.0
C01772,1,7,28.0,1,0,28.0
C01772,2,1,32.0,1,0,32.0
C01772,2,2,,0,0,0.0
C01772,2,3,,0,0,0.0
C01772,2,4,1.0,1,0,1.0
C01772,2,5,3.0,1,0,3.0
C01772,2,6,12.0,1,0,12.0
C01772,2,7,19.0,1,0,19.0
C01772,3,1,18.0,1,0,18.0
C01772,3,2,,0,0,0.0
C01772,3,3,8.0,1,0,8.0
C01772,3,4,1.0,1,0,1.0
C01772,3,5,,0,0,0.0
C01772,3,6,,0,0,0.0
C01772,3,7,,0,0,0.0
C01772,4,1,,0,0,0.0
C01772,4,2,,0,0,0.0
C01772,4,3,,0,0,0.0
C01772,4,4,3.0,1,0,3.0
C01772,4,5,35.0,1,0,35.0
C01772,4,6,5.0,1,0,5.0
C01772,4,7,,0,0,0.0
C01772,5,1,28.0,1,0,28.0
C01772,5,2,3.0,1,0,3.0
C01772,5,3,,0,0,0.0
C01772,5,4,,0,0,0.0
C01772,5,5,,0,0,0.0
C01772,5,6,60.0,1,0,60.0
C01772,5,7,68.0,1,0,68.0
C01772,6,1,10.0,1,0,10.0
C01772,6,2,,0,0,0.0
C01772,6,3,8.0,1,0,8.0
C01772,6,4,16.0,1,0,16.0
C01772,6,5,,0,0,0.0
C01772,6,6,,0,0,0.0
C01772,6,7,,0,0,0.0
C01772,7,1,4.0,1,0,4.0
C01772,7,2,,0,0,0.0
C01772,7,3,33.0,1,0,33.0
C01772,7,4,100.0,1,0,100.0
C01772,7,5,,0,0,0.0
C01772,7,6,,0,0,0.0
C01772,7,7,,0,0,0.0
C01772,8,1,1.0,1,0,1.0
C01772,8,2,,0,0,0.0
C01772,8,3,23.0,1,0,23.0
C01772,8,4,2.0,1,0,2.0
C01772,8,5,,0,0,0.0
C01772,8,6,5.0,1,0,5.0
C01772,8,7,23.0,1,0,23.0
C01773,1,1,25.0,1,0,25.0
C01773,1,2,13.0,1,0,13.0
C01773,1,3,4.0,1,0,4.0
C01773,1,4,7.0,1,0,7.0
C01773,1,5,30.0,1,0,30.0
C01773,1,6,25.0,1,0,25.0
C01773,1,7,52.0,1,0,52.0
C01773,2,1,15.0,1,0,15.0
C01773,2,2,19.0,1,0,19.0
C01773,2,3,13.0,1,0,13.0
C01773,2,4,100.0,1,0,100.0
C01773,2,5,10.0,1,0,10.0
C01773,2,6,2.0,1,0,2.0
C01773,2,7,87.0,1,0,41.0
C01773,3,1,38.0,1,0,38.0
C01773,3,2,21.0,1,0,21.0
C01773,3,3,23.0,1,0,23.0
C01773,3,4,18.0,1,0,18.0
C01773,3,5,30.0,1,0,30.0
C01773,3,6,41.0,1,0,41.0
C01773,3,7,16.0,1,1,0.0
C01773,4,1,2.0,1,0,2.0
C01773,4,2,100.0,1,0,100.0
C01773,4,3,17.0,1,0,17.0
C01773,4,4,46.0,1,0,46.0
C01773,4,5,3.0,1,1,0.0
C01773,4,6,16.0,1,1,0.0
C01773,4,7,1.0,1,1,0.0
C01773,5,1,33.0,1,0,33.0
C01773,5,2,8.0,1,0,8.0
C01773,5,3,19.0,1,0,19.0
C01773,5,4,2.0,1,0,2.0
C01773,5,5,6.0,1,1,0.0
C01773,5,6,49.0,1,0,49.0
C01773,5,7,62.0,1,0,62.0
C01773,6,1,13.0,1,0,13.0
C01773,6,2,59.0,1,0,59.0
C01773,6,3,,0,0,0.0
C01773,6,4,,0,0,0.0
C01773,6,5,18.0,1,0,18.0
C01773,6,6,,0,0,0.0
C01773,6,7,65.0,1,0,65.0
C01773,7,1,1.0,1,0,1.0
C01773,7,2,46.0,1,0,46.0
C01773,7,3,30.0,1,0,30.0
C01773,7,4,20.0,1,0,20.0
C01773,7,5,9.0,1,0,9.0
C01773,7,6,35.0,1,0,35.0
C01773,7,7,44.0,1,0,44.0
C01773,8,1,36.0,1,0,36.0
C01773,8,2,100.0,1,0,100.0
C01773,8,3,40.0,1,0,40.0
C01773,8,4,88.0,1,0,24.0
C01773,8,5,27.0,1,0,0.0
C01773,8,6,13.0,1,1,0.0
C01773,8,7,3.0,1,1,0.0
C01774,1,1,,0,0,0.0
C01774,1,2,62.0,1,0,62.0
C01774,1,3,53.0,1,0,53.0
C01774,1,4,,0,0,0.0
C01774,1,5,,0,0,0.0
C01774,1,6,13.0,1,0,13.0
C01774,1,7,,0,0,0.0
C01774,2,1,,0,0,0.0
C01774,2,2,20.0,1,0,20.0
C01774,2,3,,0,0,0.0
C01774,2,4,,0,0,0.0
C01774,2,5,33.0,1,0,33.0
C01774,2,6,24.0,1,0,24.0
C01774,2,7,14.0,1,0,14.0
C01774,3,1,20.0,1,0,20.0
C01774,3,2,11.0,1,0,11.0
C01774,3,3,44.0,1,0,44.0
C01774,3,4,,0,0,0.0
C01774,3,5,94.0,1,0,94.0
C01774,3,6,,0,0,0.0
C01774,3,7,95.0,1,0,31.0
C01774,4,1,,0,0,0.0
C01774,4,2,,0,0,0.0
C01774,4,3,,0,0,0.0
C01774,4,4,46.0,1,0,46.0
C01774,4,5,17.0,1,0,17.0
C01774,4,6,,0,0,0.0
C01774,4,7,53.0,1,0,53.0
C01774,5,1,,0,0,0.0
C01774,5,2,25.0,1,0,25.0
C01774,5,3,9.0,1,0,9.0
C01774,5,4,51.0,1,0,51.0
C01774,5,5,15.0,1,0,15.0
C01774,5,6,,0,0,0.0
C01774,5,7,51.0,1,0,51.0
C01774,6,1,34.0,1,0,34.0
C01774,6,2,3.0,1,0,3.0
C01774,6,3,,0,0,0.0
C01774,6,4,14.0,1,0,14.0
C01774,6,5,,0,0,0.0
C01774,6,6,4.0,1,0,4.0
C01774,6,7,9.0,1,0,9.0
C01774,7,1,,0,0,0.0
C01774,7,2,3.0,1,0,3.0
C01774,7,3,18.0,1,0,18.0
C01774,7,4,23.0,1,0,23.0
C01774,7,5,9.0,1,0,9.0
C01774,7,6,14.0,1,0,14.0
C01774,7,7,7.0,1,0,7.0
C01774,8,1,,0,0,0.0
C01774,8,2,23.0,1,0,23.0
C01774,8,3,26.0,1,0,26.0
C01774,8,4,,0,0,0.0
C01774,8,5,6.0,1,0,6.0
C01774,8,6,,0,0,0.0
C01774,8,7,,0,0,0.0
C01775,1,1,16.0,1,0,16.0
C01775,1,2,,0,0,0.0
C01775,1,3,38.0,1,0,38.0
C01775,1,4,,0,0,0.0
C01775,1,5,,0,0,0.0
C01775,1,6,,0,0,0.0
C01775,1,7,16.0,1,0,16.0
C01775,2,1,7.0,1,0,7.0
C01775,2,2,100.0,1,0,100.0
C01775,2,3,100.0,1,0,93.0
C01775,2,4,100.0,1,0,0.0
C01775,2,5,42.0,1,0,0.0
C01775,2,6,85.0,1,0,0.0
C01775,2,7,20.0,1,0,0.0
C01775,3,1,20.0,1,0,20.0
C01775,3,2,100.0,1,0,100.0
C01775,3,3,,0,0,0.0
C01775,3,4,45.0,1,0,45.0
C01775,3,5,25.0,1,0,25.0
C01775,3,6,,0,0,0.0
C01775,3,7,,0,0,0.0
C01775,4,1,96.0,1,0,96.0
C01775,4,2,72.0,1,0,72.0
C01775,4,3,35.0,1,0,32.0
C01775,4,4,3.0,1,0,0.0
C01775,4,5,32.0,1,0,0.0
C01775,4,6,44.0,1,0,0.0
C01775,4,7,20.0,1,0,0.0
C01775,5,1,86.0,1,0,86.0
C01775,5,2,10.0,1,0,10.0
C01775,5,3,23.0,1,0,23.0
C01775,5,4,3.0,1,0,3.0
C01775,5,5,14.0,1,1,0.0
C01775,5,6,12.0,1,0,12.0
C01775,5,7,24.0,1,0,24.0
C01775,6,1,,0,0,0.0
C01775,6,2,12.0,1,0,12.0
C01775,6,3,46.0,1,0,46.0
C01775,6,4,14.0,1,0,14.0
C01775,6,5,,0,0,0.0
C01775,6,6,11.0,1,0,11.0
C01775,6,7,,0,0,0.0
C01775,7,1,23.0,1,0,23.0
C01775,7,2,1.0,1,0,1.0
C01775,7,3,,0,0,0.0
C01775,7,4,,0,0,0.0
C01775,7,5,90.0,1,0,90.0
C01775,7,6,39.0,1,0,39.0
C01775,7,7,2.0,1,0,2.0
C01775,8,1,26.0,1,0,26.0
C01775,8,2,2.0,1,0,2.0
C01775,8,3,47.0,1,0,47.0
C01775,8,4,11.0,1,0,11.0
C01775,8,5,,0,0,0.0
C01775,8,6,,0,0,0.0
C01775,8,7,,0,0,0.0
C01776,1,1,86.0,1,0,86.0
C01776,1,2,18.0,1,0,18.0
C01776,1,3,3.0,1,0,3.0
C01776,1,4,,0,0,0.0
C01776,1,5,44.0,1,0,44.0
C01776,1,6,14.0,1,0,14.0
C01776,1,7,3.0,1,0,3.0
C01776,2,1,21.0,1,0,21.0
C01776,2,2,39.0,1,0,39.0
C01776,2,3,23.0,1,0,23.0
C01776,2,4,,0,0,0.0
C01776,2,5,,0,0,0.0
C01776,2,6,34.0,1,0,34.0
C01776,2,7,,0,0,0.0
C01776,3,1,6.0,1,0,6.0
C01776,3,2,,0,0,0.0
C01776,3,3,9.0,1,0,9.0
C01776,3,4,,0,0,0.0
C01776,3,5,,0,0,0.0
C01776,3,6,4.0,1,0,4.0
C01776,3,7,,0,0,0.0
C01776,4,1,10.0,1,0,10.0
C01776,4,2,47.0,1,0,47.0
C01776,4,3,1.0,1,0,1.0
C01776,4,4,100.0,1,0,100.0
C01776,4,5,48.0,1,0,42.0
C01776,4,6,45.0,1,0,0.0
C01776,4,7,1.0,1,1,0.0
C01776,5,1,59.0,1,0,59.0
C01776,5,2,23.0,1,0,23.0
C01776,5,3,53.0,1,0,53.0
C01776,5,4,1.0,1,0,1.0
C01776,5,5,50.0,1,0,50.0
C01776,5,6,1.0,1,1,0.0
C01776,5,7,100.0,1,0,14.0
C01776,6,1,39.0,1,0,39.0
C01776,6,2,7.0,1,0,7.0
C01776,6,3,16.0,1,0,16.0
C01776,6,4,26.0,1,0,26.0
C01776,6,5,34.0,1,0,34.0
C01776,6,6,48.0,1,0,48.0
C01776,6,7,29.0,1,0,29.0
C01776,7,1,,0,0,0.0
C01776,7,2,5.0,1,0,5.0
C01776,7,3,43.0,1,0,43.0
C01776,7,4,63.0,1,0,63.0
C01776,7,5,19.0,1,0,19.0
C01776,7,6,31.0,1,0,31.0
C01776,7,7,,0,0,0.0
C01776,8,1,23.0,1,0,23.0
C01776,8,2,,0,0,0.0
C01776,8,3,,0,0,0.0
C01776,8,4,1.0,1,0,1.0
C01776,8,5,,0,0,0.0
C01776,8,6,22.0,1,0,22.0
C01776,8,7,,0,0,0.0
C01777,1,1,,0,0,0.0
C01777,1,2,,0,0,0.0
C01777,1,3,20.0,1,0,20.0
C01777,1,4,1.0,1,0,1.0
C01777,1,5,,0,0,0.0
C01777,1,6,1.0,1,0,1.0
C01777,1,7,28.0,1,0,28.0
C01777,2,1,45.0,1,0,45.0
C01777,2,2,7.0,1,0,7.0
C01777,2,3,,0,0,0.0
C01777,2,4,12.0,1,0,12.0
C01777,2,5,2.0,1,0,2.0
C01777,2,6,1.0,1,0,1.0
C01777,2,7,,0,0,0.0
C01777,3,1,,0,0,0.0
C01777,3,2,8.0,1,0,8.0
C01777,3,3,,0,0,0.0
C01777,3,4,,0,0,0.0
C01777,3,5,13.0,1,0,13.0
C01777,3,6,,0,0,0.0
C01777,3,7,27.0,1,0,27.0
C01777,4,1,,0,0,0.0
C01777,4,2,,0,0,0.0
C01777,4,3,,0,0,0.0
C01777,4,4,,0,0,0.0
C01777,4,5,7.0,1,0,7.0
C01777,4,6,6.0,1,0,6.0
C01777,4,7,14.0,1,0,14.0
C01777,5,1,4.0,1,0,4.0
C01777,5,2,,0,0,0.0
C01777,5,3,5.0,1,0,5.0
C01777,5,4,65.0,1,0,65.0
C01777,5,5,6.0,1,0,6.0
C01777,5,6,,0,0,0.0
C01777,5,7,,0,0,0.0
C01777,6,1,87.0,1,0,87.0
C01777,6,2,13.0,1,0,13.0
C01777,6,3,,0,0,0.0
C01777,6,4,,0,0,0.0
C01777,6,5,36.0,1,0,36.0
C01777,6,6,14.0,1,0,14.0
C01777,6,7,6.0,1,0,6.0
C01777,7,1,6.0,1,0,6.0
C01777,7,2,26.0,1,0,26.0
C01777,7,3,9.0,1,0,9.0
C01777,7,4,26.0,1,0,26.0
C01777,7,5,46.0,1,0,46.0
C01777,7,6,23.0,1,0,23.0
C01777,7,7,15.0,1,1,0.0
C01777,8,1,9.0,1,0,9.0
C01777,8,2,,0,0,0.0
C01777,8,3,100.0,1,0,100.0
C01777,8,4,95.0,1,0,91.0
C01777,8,5,,0,0,0.0
C01777,8,6,,0,0,0.0
C01777,8,7,,0,0,0.0
C01778,1,1,31.0,1,0,31.0
C01778,1,2,,0,0,0.0
C01778,1,3,7.0,1,0,7.0
C01778,1,4,74.0,1,0,74.0
C01778,1,5,,0,0,0.0
C01778,1,6,,0,0,0.0
C01778,1,7,,0,0,0.0
C01778,2,1,,0,0,0.0
C01778,2,2,6.0,1,0,6.0
C01778,2,3,15.0,1,0,15.0
C01778,2,4,21.0,1,0,21.0
C01778,2,5,16.0,1,0,16.0
C01778,2,6,7.0,1,0,7.0
C01778,2,7,52.0,1,0,52.0
C01778,3,1,,0,0,0.0
C01778,3,2,1.0,1,0,1.0
C01778,3,3,,0,0,0.0
C01778,3,4,,0,0,0.0
C01778,3,5,34.0,1,0,34.0
C01778,3,6,40.0,1,0,40.0
C01778,3,7,,0,0,0.0
C01778,4,1,,0,0,0.0
C01778,4,2,,0,0,0.0
C01778,4,3,18.0,1,0,18.0
C01778,4,4,,0,0,0.0
C01778,4,5,25.0,1,0,25.0
C01778,4,6,24.0,1,0,24.0
C01778,4,7,84.0,1,0,84.0
C01778,5,1,93.0,1,0,93.0
C01778,5,2,50.0,1,0,50.0
C01778,5,3,,0,0,0.0
C01778,5,4,30.0,1,0,30.0
C01778,5,5,20.0,1,0,20.0
C01778,5,6,,0,0,0.0
C01778,5,7,,0,0,0.0
C01778,6,1,26.0,1,0,26.0
C01778,6,2,39.0,1,0,39.0
C01778,6,3,3.0,1,0,3.0
C01778,6,4,,0,0,0.0
C01778,6,5,11.0,1,0,11.0
C01778,6,6,,0,0,0.0
C01778,6,7,,0,0,0.0
C01778,7,1,21.0,1,0,21.0
C01778,7,2,12.0,1,0,12.0
C01778,7,3,18.0,1,0,18.0
C01778,7,4,25.0,1,0,25.0
C01778,7,5,,0,0,0.0
C01778,7,6,,0,0,0.0
C01778,7,7,,0,0,0.0
C01778,8,1,1.0,1,0,1.0
C01778,8,2,5.0,1,0,5.0
C01778,8,3,18.0,1,0,18.0
C01778,8,4,,0,0,0.0
C01778,8,5,46.0,1,0,46.0
C01778,8,6,,0,0,0.0
C01778,8,7,,0,0,0.0
C01779,1,1,18.0,1,0,18.0
C01779,1,2,,0,0,0.0
C01779,1,3,8.0,1,0,8.0
C01779,1,4,12.0,1,0,12.0
C01779,1,5,,0,0,0.0
C01779,1,6,20.0,1,0,20.0
C01779,1,7,,0,0,0.0
C01779,2,1,30.0,1,0,30.0
C01779,2,2,,0,0,0.0
C01779,2,3,20.0,1,0,20.0
C01779,2,4,,0,0,0.0
C01779,2,5,,0,0,0.0
C01779,2,6,3.0,1,0,3.0
C01779,2,7,63.0,1,0,63.0
C01779,3,1,,0,0,0.0
C01779,3,2,4.0,1,0,4.0
C01779,3,3,,0,0,0.0
C01779,3,4,,0,0,0.0
C01779,3,5,22.0,1,0,22.0
C01779,3,6,,0,0,0.0
C01779,3,7,36.0,1,0,36.0
C01779,4,1,1.0,1,0,1.0
C01779,4,2,21.0,1,0,21.0
C01779,4,3,99.0,1,0,99.0
C01779,4,4,2.0,1,0,2.0
C01779,4,5,77.0,1,0,77.0
C01779,4,6,10.0,1,1,0.0
C01779,4,7,89.0,1,0,0.0
C01779,5,1,,0,0,0.0
C01779,5,2,,0,0,0.0
C01779,5,3,,0,0,0.0
C01779,5,4,,0,0,0.0
C01779,5,5,37.0,1,0,37.0
C01779,5,6,9.0,1,0,9.0
C01779,5,7,41.0,1,0,41.0
C01779,6,1,4.0,1,0,4.0
C01779,6,2,1.0,1,0,1.0
C01779,6,3,,0,0,0.0
C01779,6,4,,0,0,0.0
C01779,6,5,,0,0,0.0
C01779,6,6,28.0,1,0,28.0
C01779,6,7,,0,0,0.0
C01779,7,1,60.0,1,0,60.0
C01779,7,2,58.0,1,0,58.0
C01779,7,3,22.0,1,0,22.0
C01779,7,4,25.0,1,0,25.0
C01779,7,5,89.0,1,0,35.0
C01779,7,6,46.0,1,0,0.0
C01779,7,7,55.0,1,0,0.0
C01779,8,1,15.0,1,0,15.0
C01779,8,2,12.0,1,0,12.0
C01779,8,3,26.0,1,0,26.0
C01779,8,4,15.0,1,0,15.0
C01779,8,5,4.0,1,0,4.0
C01779,8,6,13.0,1,0,13.0
C01779,8,7,,0,0,0.0
C01780,1,1,16.0,1,0,16.0
C01780,1,2,19.0,1,0,19.0
C01780,1,3,14.0,1,0,14.0
C01780,1,4,,0,0,0.0
C01780,1,5,,0,0,0.0
C01780,1,6,,0,0,0.0
C01780,1,7,,0,0,0.0
C01780,2,1,22.0,1,0,22.0
C01780,2,2,9.0,1,0,9.0
C01780,2,3,17.0,1,0,17.0
C01780,2,4,,0,0,0.0
C01780,2,5,,0,0,0.0
C01780,2,6,3.0,1,0,3.0
C01780,2,7,,0,0,0.0
C01780,3,1,15.0,1,0,15.0
C01780,3,2,3.0,1,0,3.0
C01780,3,3,8.0,1,0,8.0
C01780,3,4,,0,0,0.0
C01780,3,5,,0,0,0.0
C01780,3,6,,0,0,0.0
C01780,3,7,,0,0,0.0
C01780,4,1,26.0,1,0,26.0
