customer_id,week,day_in_window,sessions,session_dur_min
C01395,4,7,4.73,18.5
C01395,5,1,1.26,4.9
C01395,5,2,1.94,9.6
C01395,5,3,2.25,19.8
C01395,5,4,0.23,1.8
C01395,5,5,0.64,5.4
C01395,5,6,2.34,11.1
C01395,5,7,0.0,0.8
C01395,6,1,3.43,17.8
C01395,6,2,3.07,11.9
C01395,6,3,2.71,20.6
C01395,6,4,1.75,7.6
C01395,6,5,3.46,19.6
C01395,6,6,2.11,11.8
C01395,6,7,3.31,12.2
C01395,7,1,0.0,0.0
C01395,7,2,0.18,0.0
C01395,7,3,4.36,13.0
C01395,7,4,1.19,7.5
C01395,7,5,4.74,15.4
C01395,7,6,2.25,10.8
C01395,7,7,4.58,31.2
C01395,8,1,0.0,0.0
C01395,8,2,2.92,16.8
C01395,8,3,1.23,7.4
C01395,8,4,0.99,5.6
C01395,8,5,1.85,7.3
C01395,8,6,1.1,4.2
C01395,8,7,2.28,14.1
C01396,1,1,2.24,10.2
C01396,1,2,4.2,22.0
C01396,1,3,4.09,17.5
C01396,1,4,1.83,6.9
C01396,1,5,1.97,7.9
C01396,1,6,11.11,72.6
C01396,1,7,7.83,42.3
C01396,2,1,2.3,14.9
C01396,2,2,2.48,8.7
C01396,2,3,3.94,16.8
C01396,2,4,4.38,29.7
C01396,2,5,3.09,18.6
C01396,2,6,8.74,44.6
C01396,2,7,7.19,23.7
C01396,3,1,2.74,16.1
C01396,3,2,1.44,6.8
C01396,3,3,1.33,9.0
C01396,3,4,2.53,14.7
C01396,3,5,1.11,7.3
C01396,3,6,1.43,9.4
C01396,3,7,4.85,31.0
C01396,4,1,4.84,31.0
C01396,4,2,2.42,8.2
C01396,4,3,5.57,30.5
C01396,4,4,2.84,15.6
C01396,4,5,3.65,22.5
C01396,4,6,2.35,11.3
C01396,4,7,1.18,7.5
C01396,5,1,2.19,15.8
C01396,5,2,2.95,17.4
C01396,5,3,5.81,28.7
C01396,5,4,5.19,30.8
C01396,5,5,3.48,16.9
C01396,5,6,0.0,1.7
C01396,5,7,2.37,15.3
C01396,6,1,1.95,6.7
C01396,6,2,1.34,8.1
C01396,6,3,3.93,12.5
C01396,6,4,4.66,21.8
C01396,6,5,3.88,25.4
C01396,6,6,0.93,4.7
C01396,6,7,1.92,9.4
C01396,7,1,1.67,10.9
C01396,7,2,3.72,21.2
C01396,7,3,1.45,10.7
C01396,7,4,2.51,7.2
C01396,7,5,1.02,3.5
C01396,7,6,3.25,10.1
C01396,7,7,3.33,17.1
C01396,8,1,2.35,14.2
C01396,8,2,0.61,0.9
C01396,8,3,2.33,8.5
C01396,8,4,2.41,14.5
C01396,8,5,4.27,24.4
C01396,8,6,2.63,14.3
C01396,8,7,2.67,16.7
C01397,1,1,4.53,29.9
C01397,1,2,3.22,11.0
C01397,1,3,3.69,22.8
C01397,1,4,2.08,6.8
C01397,1,5,1.09,4.6
C01397,1,6,1.84,6.7
C01397,1,7,2.5,12.1
C01397,2,1,4.6,21.1
C01397,2,2,4.59,12.1
C01397,2,3,1.65,3.4
C01397,2,4,2.82,17.3
C01397,2,5,2.09,4.6
C01397,2,6,4.62,14.4
C01397,2,7,1.9,10.0
C01397,3,1,1.22,8.2
C01397,3,2,4.34,23.3
C01397,3,3,2.23,5.8
C01397,3,4,4.35,16.4
C01397,3,5,1.71,9.5
C01397,3,6,3.03,12.7
C01397,3,7,2.64,7.6
C01397,4,1,4.06,28.3
C01397,4,2,2.53,13.5
C01397,4,3,2.72,11.3
C01397,4,4,3.39,21.4
C01397,4,5,2.26,15.5
C01397,4,6,0.0,0.0
C01397,4,7,5.72,21.0
C01397,5,1,1.95,7.9
C01397,5,2,2.71,9.0
C01397,5,3,4.36,15.2
C01397,5,4,2.66,9.2
C01397,5,5,1.63,8.8
C01397,5,6,4.65,19.0
C01397,5,7,2.71,12.9
C01397,6,1,3.03,13.1
C01397,6,2,5.45,27.2
C01397,6,3,3.69,21.9
C01397,6,4,3.51,13.5
C01397,6,5,5.45,27.2
C01397,6,6,5.56,38.2
C01397,6,7,1.35,8.7
C01397,7,1,4.0,26.6
C01397,7,2,3.57,17.2
C01397,7,3,3.39,9.6
C01397,7,4,2.21,9.1
C01397,7,5,2.37,12.7
C01397,7,6,4.48,28.6
C01397,7,7,3.05,12.6
C01397,8,1,2.35,9.1
C01397,8,2,3.87,22.4
C01397,8,3,2.57,17.9
C01397,8,4,1.87,11.7
C01397,8,5,4.02,24.3
C01397,8,6,4.64,15.0
C01397,8,7,8.82,27.1
C01398,1,1,1.09,8.0
C01398,1,2,6.22,26.1
C01398,1,3,0.54,3.1
C01398,1,4,4.7,28.4
C01398,1,5,4.17,15.7
C01398,1,6,0.8,4.1
C01398,1,7,2.22,14.1
C01398,2,1,0.08,2.2
C01398,2,2,1.15,8.3
C01398,2,3,3.89,18.7
C01398,2,4,0.13,0.1
C01398,2,5,0.0,2.3
C01398,2,6,0.0,0.0
C01398,2,7,4.17,14.4
C01398,3,1,0.0,2.6
C01398,3,2,4.03,26.3
C01398,3,3,4.68,22.9
C01398,3,4,5.64,19.6
C01398,3,5,3.13,19.7
C01398,3,6,2.09,12.9
C01398,3,7,3.29,22.7
C01398,4,1,1.5,9.9
C01398,4,2,0.9,5.1
C01398,4,3,5.88,20.1
C01398,4,4,3.25,19.8
C01398,4,5,6.04,25.0
C01398,4,6,6.87,41.1
C01398,4,7,2.32,12.0
C01398,5,1,2.9,16.1
C01398,5,2,2.07,14.7
C01398,5,3,5.13,20.4
C01398,5,4,3.52,19.4
C01398,5,5,4.74,16.2
C01398,5,6,7.56,44.6
C01398,5,7,4.6,16.9
C01398,6,1,1.71,6.1
C01398,6,2,6.01,40.5
C01398,6,3,0.53,4.7
C01398,6,4,2.97,12.7
C01398,6,5,5.14,26.7
C01398,6,6,1.3,10.5
C01398,6,7,3.88,24.2
C01398,7,1,4.63,24.4
C01398,7,2,3.96,21.1
C01398,7,3,2.68,18.5
C01398,7,4,2.64,13.8
C01398,7,5,0.99,5.5
C01398,7,6,3.89,20.8
C01398,7,7,0.86,2.8
C01398,8,1,6.95,34.9
C01398,8,2,0.04,0.0
C01398,8,3,0.97,2.3
C01398,8,4,1.38,5.1
C01398,8,5,3.02,15.3
C01398,8,6,3.45,18.6
C01398,8,7,4.03,22.9
C01399,1,1,1.78,10.5
C01399,1,2,4.31,17.6
C01399,1,3,5.09,14.4
C01399,1,4,3.04,12.9
C01399,1,5,3.08,19.5
C01399,1,6,0.0,0.0
C01399,1,7,3.93,25.6
C01399,2,1,4.08,25.1
C01399,2,2,1.47,6.5
C01399,2,3,0.0,0.0
C01399,2,4,3.45,19.9
C01399,2,5,0.28,0.5
C01399,2,6,0.62,3.2
C01399,2,7,4.43,30.0
C01399,3,1,4.83,31.6
C01399,3,2,1.53,5.8
C01399,3,3,0.0,0.0
C01399,3,4,2.28,16.1
C01399,3,5,0.91,3.8
C01399,3,6,0.5,2.9
C01399,3,7,1.59,4.3
C01399,4,1,0.0,0.0
C01399,4,2,3.27,14.2
C01399,4,3,4.18,15.3
C01399,4,4,2.09,13.6
C01399,4,5,0.15,4.3
C01399,4,6,0.4,0.0
C01399,4,7,3.24,10.8
C01399,5,1,4.54,25.1
C01399,5,2,1.87,6.3
C01399,5,3,2.55,11.7
C01399,5,4,5.61,14.0
C01399,5,5,2.1,15.0
C01399,5,6,3.61,19.4
C01399,5,7,1.17,5.6
C01399,6,1,3.19,19.1
C01399,6,2,2.29,10.5
C01399,6,3,1.05,4.4
C01399,6,4,1.92,7.2
C01399,6,5,1.62,9.5
C01399,6,6,0.91,2.9
C01399,6,7,1.75,12.0
C01399,7,1,4.35,15.8
C01399,7,2,3.33,19.7
C01399,7,3,0.0,0.0
C01399,7,4,3.61,12.9
C01399,7,5,3.55,21.7
C01399,7,6,1.62,6.8
C01399,7,7,0.84,3.9
C01399,8,1,0.0,0.0
C01399,8,2,2.98,17.9
C01399,8,3,0.97,6.6
C01399,8,4,2.6,16.6
C01399,8,5,3.35,14.5
C01399,8,6,3.06,17.2
C01399,8,7,0.0,1.0
C01400,1,1,4.36,28.8
C01400,1,2,3.59,17.9
C01400,1,3,0.0,1.1
C01400,1,4,2.45,15.8
C01400,1,5,5.62,31.8
C01400,1,6,7.99,35.4
C01400,1,7,2.37,6.2
C01400,2,1,1.75,6.4
C01400,2,2,2.67,11.3
C01400,2,3,0.0,0.0
C01400,2,4,1.86,9.7
C01400,2,5,7.16,49.5
C01400,2,6,2.81,17.6
C01400,2,7,5.57,31.9
C01400,3,1,2.61,12.0
C01400,3,2,2.98,19.6
C01400,3,3,0.0,2.1
C01400,3,4,5.03,17.1
C01400,3,5,3.08,15.8
C01400,3,6,0.57,1.6
C01400,3,7,4.28,19.8
C01400,4,1,2.35,14.2
C01400,4,2,1.27,4.9
C01400,4,3,3.63,12.9
C01400,4,4,4.48,20.1
C01400,4,5,1.98,13.6
C01400,4,6,3.49,20.5
C01400,4,7,3.92,14.7
C01400,5,1,0.49,2.4
C01400,5,2,1.37,6.6
C01400,5,3,2.62,14.0
C01400,5,4,0.0,0.0
C01400,5,5,1.96,9.1
C01400,5,6,4.56,23.9
C01400,5,7,3.82,10.3
C01400,6,1,1.22,6.4
C01400,6,2,4.52,15.5
C01400,6,3,0.6,3.0
C01400,6,4,0.09,0.0
C01400,6,5,1.32,9.2
C01400,6,6,3.83,17.8
C01400,6,7,3.83,26.8
C01400,7,1,0.19,2.9
C01400,7,2,1.53,8.8
C01400,7,3,2.82,20.6
C01400,7,4,2.14,8.3
C01400,7,5,3.59,17.6
C01400,7,6,1.03,3.5
C01400,7,7,4.37,28.7
C01400,8,1,2.99,9.0
C01400,8,2,1.58,5.6
C01400,8,3,1.68,9.0
C01400,8,4,2.21,11.3
C01400,8,5,1.98,4.8
C01400,8,6,0.0,0.9
C01400,8,7,2.6,15.5
C01401,1,1,1.39,7.8
C01401,1,2,4.81,15.9
C01401,1,3,0.0,0.0
C01401,1,4,5.88,30.7
C01401,1,5,1.7,9.5
C01401,1,6,2.79,10.3
C01401,1,7,0.98,4.6
C01401,2,1,8.98,44.7
C01401,2,2,5.35,30.6
C01401,2,3,7.2,42.7
C01401,2,4,3.02,15.2
C01401,2,5,1.52,6.7
C01401,2,6,2.67,18.4
C01401,2,7,2.56,14.5
C01401,3,1,1.84,9.6
C01401,3,2,2.82,11.6
C01401,3,3,3.94,17.5
C01401,3,4,3.85,15.9
C01401,3,5,2.0,13.1
C01401,3,6,2.22,8.2
C01401,3,7,2.77,14.9
C01401,4,1,3.19,15.2
C01401,4,2,1.55,6.2
C01401,4,3,4.86,29.9
C01401,4,4,3.35,21.0
C01401,4,5,0.9,1.9
C01401,4,6,5.06,27.8
C01401,4,7,3.11,13.7
C01401,5,1,6.34,30.3
C01401,5,2,5.35,30.2
C01401,5,3,1.64,11.2
C01401,5,4,2.98,10.9
C01401,5,5,1.32,6.5
C01401,5,6,0.0,0.0
C01401,5,7,1.78,6.8
C01401,6,1,1.18,5.3
C01401,6,2,4.25,19.8
C01401,6,3,3.33,15.7
C01401,6,4,4.18,14.6
C01401,6,5,1.34,7.2
C01401,6,6,0.78,4.3
C01401,6,7,4.1,18.4
C01401,7,1,3.59,24.8
C01401,7,2,4.82,34.7
C01401,7,3,0.8,1.7
C01401,7,4,2.48,19.2
C01401,7,5,2.7,12.8
C01401,7,6,1.95,9.2
C01401,7,7,4.02,12.6
C01401,8,1,3.03,17.0
C01401,8,2,2.45,12.9
C01401,8,3,4.26,26.1
C01401,8,4,0.0,1.2
C01401,8,5,0.08,2.1
C01401,8,6,3.76,24.6
C01401,8,7,0.76,3.0
C01402,1,1,0.84,1.5
C01402,1,2,1.94,10.4
C01402,1,3,1.51,7.8
C01402,1,4,0.55,0.0
C01402,1,5,1.97,11.2
C01402,1,6,7.7,36.7
C01402,1,7,0.0,0.0
C01402,2,1,3.15,11.0
C01402,2,2,2.9,14.8
C01402,2,3,0.95,4.3
C01402,2,4,1.77,3.5
C01402,2,5,1.64,3.9
C01402,2,6,2.16,10.4
C01402,2,7,7.4,35.6
C01402,3,1,1.71,6.7
C01402,3,2,0.0,0.0
C01402,3,3,1.43,8.8
C01402,3,4,2.89,18.7
C01402,3,5,3.3,19.3
C01402,3,6,7.43,50.1
C01402,3,7,4.81,31.5
C01402,4,1,2.19,10.6
C01402,4,2,1.28,8.4
C01402,4,3,1.73,5.7
C01402,4,4,5.17,26.6
C01402,4,5,0.19,1.1
C01402,4,6,9.06,37.1
C01402,4,7,4.01,25.9
C01402,5,1,4.21,25.8
C01402,5,2,0.72,5.8
C01402,5,3,3.84,11.0
C01402,5,4,1.35,6.4
C01402,5,5,3.62,25.9
C01402,5,6,8.72,38.3
C01402,5,7,6.0,17.5
C01402,6,1,0.68,3.0
C01402,6,2,2.36,9.3
C01402,6,3,4.34,27.6
C01402,6,4,3.6,15.8
C01402,6,5,0.0,0.0
C01402,6,6,13.97,53.8
C01402,6,7,7.93,50.9
C01402,7,1,3.61,20.3
C01402,7,2,4.48,15.5
C01402,7,3,4.79,15.0
C01402,7,4,4.12,14.9
C01402,7,5,2.38,9.4
C01402,7,6,12.96,53.2
C01402,7,7,3.32,18.9
C01402,8,1,1.8,11.6
C01402,8,2,3.78,15.4
C01402,8,3,1.69,12.5
C01402,8,4,1.4,11.1
C01402,8,5,2.67,15.2
C01402,8,6,3.04,12.8
C01402,8,7,9.14,52.0
C01403,1,1,0.79,0.9
C01403,1,2,0.0,0.0
C01403,1,3,2.66,12.6
C01403,1,4,0.0,2.5
C01403,1,5,1.74,5.8
C01403,1,6,0.74,2.2
C01403,1,7,0.22,3.2
C01403,2,1,0.0,1.6
C01403,2,2,3.2,17.2
C01403,2,3,1.14,6.1
C01403,2,4,2.6,12.5
C01403,2,5,4.33,24.2
C01403,2,6,3.68,15.9
C01403,2,7,4.95,18.5
C01403,3,1,0.22,0.0
C01403,3,2,4.59,13.5
C01403,3,3,2.19,10.1
C01403,3,4,2.55,7.3
C01403,3,5,1.45,8.2
C01403,3,6,2.79,16.2
C01403,3,7,0.0,0.3
C01403,4,1,3.94,27.4
C01403,4,2,2.73,14.2
C01403,4,3,2.68,16.9
C01403,4,4,2.06,8.3
C01403,4,5,0.16,1.5
C01403,4,6,3.85,14.1
C01403,4,7,2.38,13.3
C01403,5,1,1.2,4.4
C01403,5,2,2.56,13.7
C01403,5,3,1.23,5.6
C01403,5,4,4.08,26.7
C01403,5,5,3.51,17.7
C01403,5,6,5.42,30.7
C01403,5,7,0.18,0.4
C01403,6,1,0.03,0.0
C01403,6,2,3.6,20.1
C01403,6,3,1.79,9.9
C01403,6,4,4.5,27.9
C01403,6,5,5.39,24.3
C01403,6,6,3.88,22.1
C01403,6,7,1.93,8.4
C01403,7,1,3.06,14.1
C01403,7,2,2.57,12.1
C01403,7,3,6.71,38.7
C01403,7,4,1.27,8.7
C01403,7,5,3.09,12.9
C01403,7,6,4.51,28.6
C01403,7,7,2.44,11.0
C01403,8,1,3.2,14.8
C01403,8,2,4.2,22.6
C01403,8,3,2.6,8.6
C01403,8,4,2.76,14.4
C01403,8,5,0.41,1.5
C01403,8,6,1.0,7.5
C01403,8,7,6.3,40.4
C01404,1,1,6.19,29.1
C01404,1,2,8.44,51.9
C01404,1,3,0.0,0.8
C01404,1,4,3.05,16.7
C01404,1,5,2.88,11.1
C01404,1,6,3.23,16.4
C01404,1,7,2.38,10.9
C01404,2,1,1.35,8.3
C01404,2,2,1.63,7.0
C01404,2,3,1.36,8.1
C01404,2,4,2.04,9.3
C01404,2,5,1.88,8.9
C01404,2,6,1.6,10.6
C01404,2,7,2.03,11.6
C01404,3,1,0.0,2.4
C01404,3,2,0.0,0.0
C01404,3,3,4.47,14.6
C01404,3,4,1.42,8.1
C01404,3,5,2.18,17.0
C01404,3,6,3.58,14.6
C01404,3,7,0.98,2.9
C01404,4,1,5.72,32.5
C01404,4,2,0.18,0.0
C01404,4,3,3.44,13.5
C01404,4,4,5.95,31.3
C01404,4,5,1.42,8.4
C01404,4,6,0.42,1.4
C01404,4,7,2.13,11.8
C01404,5,1,6.15,34.6
C01404,5,2,3.78,15.0
C01404,5,3,5.56,36.7
C01404,5,4,2.13,5.1
C01404,5,5,0.0,0.4
C01404,5,6,0.5,0.2
C01404,5,7,3.64,10.8
C01404,6,1,2.05,14.2
C01404,6,2,5.05,27.4
C01404,6,3,2.67,14.1
C01404,6,4,2.87,8.8
C01404,6,5,1.68,8.4
C01404,6,6,0.95,7.6
C01404,6,7,3.99,26.3
C01404,7,1,0.11,0.0
C01404,7,2,6.47,28.9
C01404,7,3,0.76,4.7
C01404,7,4,1.44,4.7
C01404,7,5,3.6,12.0
C01404,7,6,2.69,9.9
C01404,7,7,2.57,8.5
C01404,8,1,1.72,10.1
C01404,8,2,2.95,18.7
C01404,8,3,2.9,19.5
C01404,8,4,1.61,7.1
C01404,8,5,4.47,18.3
C01404,8,6,2.19,11.3
C01404,8,7,2.23,8.8
C01405,1,1,7.45,50.9
C01405,1,2,0.0,0.9
C01405,1,3,13.67,80.3
C01405,1,4,3.16,18.5
C01405,1,5,0.0,0.0
C01405,1,6,3.08,15.7
C01405,1,7,2.33,12.9
C01405,2,1,3.08,20.0
C01405,2,2,4.29,13.0
C01405,2,3,3.82,25.7
C01405,2,4,4.27,19.0
C01405,2,5,1.49,8.8
C01405,2,6,2.54,7.9
C01405,2,7,3.94,28.8
C01405,3,1,2.78,19.2
C01405,3,2,3.74,23.7
C01405,3,3,1.93,6.1
C01405,3,4,0.74,3.2
C01405,3,5,2.1,13.4
C01405,3,6,2.7,12.9
C01405,3,7,2.89,11.3
C01405,4,1,4.24,22.4
C01405,4,2,3.01,15.0
C01405,4,3,3.51,15.1
C01405,4,4,1.16,2.9
C01405,4,5,2.19,9.5
C01405,4,6,0.46,0.3
C01405,4,7,0.53,2.3
C01405,5,1,0.12,0.0
C01405,5,2,3.47,13.2
C01405,5,3,3.38,15.2
C01405,5,4,4.18,16.3
C01405,5,5,1.01,10.0
C01405,5,6,0.13,0.6
C01405,5,7,2.56,13.7
C01405,6,1,1.68,7.9
C01405,6,2,1.2,10.3
C01405,6,3,3.17,11.3
C01405,6,4,1.6,4.7
C01405,6,5,0.0,0.0
C01405,6,6,0.67,2.1
C01405,6,7,1.23,2.8
C01405,7,1,3.96,15.7
C01405,7,2,0.0,4.0
C01405,7,3,2.04,12.6
C01405,7,4,4.4,21.3
C01405,7,5,3.32,21.4
C01405,7,6,0.7,6.4
C01405,7,7,2.99,12.4
C01405,8,1,5.78,24.8
C01405,8,2,0.34,5.1
C01405,8,3,3.24,19.8
C01405,8,4,1.29,5.7
C01405,8,5,4.31,16.9
C01405,8,6,1.36,2.7
C01405,8,7,2.56,17.2
C01406,1,1,1.15,3.9
C01406,1,2,0.17,1.2
C01406,1,3,5.69,27.8
C01406,1,4,0.58,3.7
C01406,1,5,2.17,10.7
C01406,1,6,2.94,13.5
C01406,1,7,4.28,12.9
C01406,2,1,3.2,17.2
C01406,2,2,2.23,5.2
C01406,2,3,3.81,22.8
C01406,2,4,2.0,5.2
C01406,2,5,3.04,12.6
C01406,2,6,8.96,48.0
C01406,2,7,8.01,35.7
C01406,3,1,2.51,10.2
C01406,3,2,2.62,13.9
C01406,3,3,4.0,20.0
C01406,3,4,1.69,10.7
C01406,3,5,3.06,15.0
C01406,3,6,5.62,29.1
C01406,3,7,11.56,41.4
C01406,4,1,4.02,18.1
C01406,4,2,3.43,20.9
C01406,4,3,1.14,5.1
C01406,4,4,1.59,9.0
C01406,4,5,1.84,10.5
C01406,4,6,4.64,17.3
C01406,4,7,6.87,24.9
C01406,5,1,3.75,15.7
C01406,5,2,3.92,26.7
C01406,5,3,0.0,0.1
C01406,5,4,1.74,11.8
C01406,5,5,1.07,3.2
C01406,5,6,4.12,17.3
C01406,5,7,3.44,19.8
C01406,6,1,1.42,9.4
C01406,6,2,3.02,12.5
C01406,6,3,1.86,8.6
C01406,6,4,2.25,5.8
C01406,6,5,0.61,3.9
C01406,6,6,0.0,1.7
C01406,6,7,4.52,28.5
C01406,7,1,0.92,2.8
C01406,7,2,3.18,14.5
C01406,7,3,0.04,0.0
C01406,7,4,4.13,24.9
C01406,7,5,1.5,3.9
C01406,7,6,4.92,14.3
C01406,7,7,1.0,6.2
C01406,8,1,3.51,15.9
C01406,8,2,2.54,14.5
C01406,8,3,5.41,28.3
C01406,8,4,0.71,3.5
C01406,8,5,2.99,20.8
C01406,8,6,1.15,5.7
C01406,8,7,10.2,57.4
C01407,1,1,2.56,16.6
C01407,1,2,2.68,13.1
C01407,1,3,3.23,20.6
C01407,1,4,0.5,3.3
C01407,1,5,0.22,1.5
C01407,1,6,2.69,17.3
C01407,1,7,0.06,0.0
C01407,2,1,0.0,0.0
C01407,2,2,0.0,1.3
C01407,2,3,0.17,1.1
C01407,2,4,2.24,9.3
C01407,2,5,1.84,6.2
C01407,2,6,2.17,10.9
C01407,2,7,1.2,5.3
C01407,3,1,3.21,9.0
C01407,3,2,5.75,36.2
C01407,3,3,6.67,22.8
C01407,3,4,2.08,6.2
C01407,3,5,0.61,3.6
C01407,3,6,1.21,4.8
C01407,3,7,0.16,1.0
C01407,4,1,6.38,22.3
C01407,4,2,6.44,24.0
C01407,4,3,6.84,20.8
C01407,4,4,1.29,6.8
C01407,4,5,3.73,21.6
C01407,4,6,5.13,33.2
C01407,4,7,0.65,5.5
C01407,5,1,4.19,26.3
C01407,5,2,7.74,25.5
C01407,5,3,8.47,53.4
C01407,5,4,2.74,14.8
C01407,5,5,6.97,30.7
C01407,5,6,0.66,3.7
C01407,5,7,0.89,5.0
C01407,6,1,3.28,12.4
C01407,6,2,2.85,15.2
C01407,6,3,0.02,0.2
C01407,6,4,1.51,8.7
C01407,6,5,2.55,10.1
C01407,6,6,1.16,7.8
C01407,6,7,2.46,18.7
C01407,7,1,7.23,36.2
C01407,7,2,5.18,26.6
C01407,7,3,3.83,23.9
C01407,7,4,0.79,5.9
C01407,7,5,1.97,8.3
C01407,7,6,3.46,18.5
C01407,7,7,0.0,0.0
C01407,8,1,11.02,62.7
C01407,8,2,4.5,32.2
C01407,8,3,3.08,8.9
C01407,8,4,1.92,7.3
C01407,8,5,3.22,11.8
C01407,8,6,1.23,6.6
C01407,8,7,0.52,1.9
C01408,1,1,2.04,13.3
C01408,1,2,2.44,16.2
C01408,1,3,1.81,6.4
C01408,1,4,2.33,10.3
C01408,1,5,0.84,4.4
C01408,1,6,3.86,13.0
C01408,1,7,6.37,41.7
C01408,2,1,4.0,16.8
C01408,2,2,4.87,14.1
C01408,2,3,0.8,2.8
C01408,2,4,2.88,21.6
C01408,2,5,0.87,7.0
C01408,2,6,4.67,26.2
C01408,2,7,9.01,56.9
C01408,3,1,2.04,6.1
C01408,3,2,1.22,4.8
C01408,3,3,1.45,4.4
C01408,3,4,2.89,9.4
C01408,3,5,1.88,11.0
C01408,3,6,6.94,25.1
C01408,3,7,5.81,31.6
C01408,4,1,1.56,4.6
C01408,4,2,1.89,5.3
C01408,4,3,3.13,11.5
C01408,4,4,3.88,11.9
C01408,4,5,3.81,20.1
C01408,4,6,10.95,55.6
C01408,4,7,4.96,26.4
C01408,5,1,0.0,0.0
C01408,5,2,4.11,17.8
C01408,5,3,0.26,3.5
C01408,5,4,0.33,2.1
C01408,5,5,1.76,11.5
C01408,5,6,3.61,25.5
C01408,5,7,2.4,15.4
C01408,6,1,2.12,15.1
C01408,6,2,2.04,11.9
C01408,6,3,1.22,6.3
C01408,6,4,2.98,17.2
C01408,6,5,1.76,13.1
C01408,6,6,12.35,72.7
C01408,6,7,5.43,25.0
C01408,7,1,3.46,16.3
C01408,7,2,1.02,3.6
C01408,7,3,2.47,9.9
C01408,7,4,1.98,13.2
C01408,7,5,4.73,23.2
C01408,7,6,6.95,23.8
C01408,7,7,1.39,8.7
C01408,8,1,4.3,27.3
C01408,8,2,1.89,5.4
C01408,8,3,1.1,5.4
C01408,8,4,2.92,13.0
C01408,8,5,1.44,6.2
C01408,8,6,5.55,23.0
C01408,8,7,1.3,2.6
C01409,1,1,0.08,0.2
C01409,1,2,4.0,19.7
C01409,1,3,1.39,5.6
C01409,1,4,2.89,11.1
C01409,1,5,2.3,8.8
C01409,1,6,5.5,21.4
C01409,1,7,2.13,7.4
C01409,2,1,4.03,23.1
C01409,2,2,2.37,17.0
C01409,2,3,1.11,7.3
C01409,2,4,0.08,1.3
C01409,2,5,2.63,12.2
C01409,2,6,10.94,58.8
C01409,2,7,1.18,6.5
C01409,3,1,2.37,11.6
C01409,3,2,0.0,0.0
C01409,3,3,2.97,12.3
C01409,3,4,2.95,8.8
C01409,3,5,2.46,11.0
C01409,3,6,4.17,27.9
C01409,3,7,2.97,13.2
C01409,4,1,2.46,13.3
C01409,4,2,0.87,3.1
C01409,4,3,2.34,14.0
C01409,4,4,1.83,5.5
C01409,4,5,1.39,3.9
C01409,4,6,2.9,17.7
C01409,4,7,4.86,21.3
C01409,5,1,2.9,15.5
C01409,5,2,0.9,4.2
C01409,5,3,5.79,23.1
C01409,5,4,0.0,0.1
C01409,5,5,0.0,0.6
C01409,5,6,3.93,13.7
C01409,5,7,1.18,4.1
C01409,6,1,2.08,11.5
C01409,6,2,4.46,20.5
C01409,6,3,2.44,16.1
C01409,6,4,2.87,8.5
C01409,6,5,2.66,13.0
C01409,6,6,4.32,19.0
C01409,6,7,0.51,2.4
C01409,7,1,3.06,11.3
C01409,7,2,4.03,20.1
C01409,7,3,3.12,13.8
C01409,7,4,1.41,6.6
C01409,7,5,4.39,15.6
C01409,7,6,5.08,16.1
C01409,7,7,2.61,15.7
C01409,8,1,3.01,14.6
C01409,8,2,5.71,20.5
C01409,8,3,1.55,7.5
C01409,8,4,2.43,8.8
C01409,8,5,1.62,9.4
C01409,8,6,1.19,7.2
C01409,8,7,4.54,14.9
C01410,1,1,4.01,10.9
C01410,1,2,0.72,4.3
C01410,1,3,2.85,19.6
C01410,1,4,3.75,18.9
C01410,1,5,2.8,11.9
C01410,1,6,6.57,22.1
C01410,1,7,2.86,10.7
C01410,2,1,3.34,13.4
C01410,2,2,2.65,7.2
C01410,2,3,4.77,25.6
C01410,2,4,3.8,19.6
C01410,2,5,2.61,15.4
C01410,2,6,5.3,33.0
C01410,2,7,3.5,23.4
C01410,3,1,3.97,18.4
C01410,3,2,3.2,11.6
C01410,3,3,3.1,16.2
C01410,3,4,3.96,16.0
C01410,3,5,0.0,0.7
C01410,3,6,7.43,44.3
C01410,3,7,7.76,30.4
C01410,4,1,0.62,4.0
C01410,4,2,1.91,3.8
C01410,4,3,1.24,4.3
C01410,4,4,5.05,14.0
C01410,4,5,3.39,18.4
C01410,4,6,9.89,49.2
C01410,4,7,7.29,31.5
C01410,5,1,2.9,13.6
C01410,5,2,2.81,20.5
C01410,5,3,4.02,28.4
C01410,5,4,3.26,13.0
C01410,5,5,0.94,3.8
C01410,5,6,1.65,5.8
C01410,5,7,6.47,23.0
C01410,6,1,1.92,9.1
C01410,6,2,4.74,31.9
C01410,6,3,1.99,7.2
C01410,6,4,2.11,14.1
C01410,6,5,2.78,14.4
C01410,6,6,5.44,30.7
C01410,6,7,0.0,2.0
C01410,7,1,1.32,8.3
C01410,7,2,3.07,19.2
C01410,7,3,1.76,11.3
C01410,7,4,0.47,0.7
C01410,7,5,0.65,2.6
C01410,7,6,6.19,31.8
C01410,7,7,5.4,33.8
C01410,8,1,0.73,4.5
C01410,8,2,1.36,4.8
C01410,8,3,2.31,6.5
C01410,8,4,0.97,4.1
C01410,8,5,1.93,7.9
C01410,8,6,6.22,31.3
C01410,8,7,11.73,56.9
C01411,1,1,0.69,3.1
C01411,1,2,1.73,6.4
C01411,1,3,0.05,1.5
C01411,1,4,0.76,4.8
